Est.NoA.NT.LB,Est.NoA.NT.UB,Est.NoA.AT.LB,Est.NoA.AT.UB,Est.NoA.CO.LB,Est.NoA.CO.UB,Est.A.NT.LB,Est.A.NT.UB,Est.A.AT.LB,Est.A.AT.UB,Est.A.CO.LB,Est.A.CO.UB,True.NoA.NT.LB,True.NoA.NT.UB,True.NoA.AT.LB,True.NoA.AT.UB,True.NoA.CO.LB,True.NoA.CO.UB,True.A.NT.LB,True.A.NT.UB,True.A.AT.LB,True.A.AT.UB,True.A.CO.LB,True.A.CO.UB,CI.NoA.NT.LB,CI.NoA.NT.UB,CI.NoA.AT.LB,CI.NoA.AT.UB,CI.NoA.CO.LB,CI.NoA.CO.UB,CI.A.NT.LB,CI.A.NT.UB,CI.A.AT.LB,CI.A.AT.UB,CI.A.CO.LB,CI.A.CO.UB,Cover.NoA.NT,Cover.NoA.AT,Cover.NoA.CO,Cover.A.NT,Cover.A.AT,Cover.A.CO
0.109158083,0.25,0,0.725490196,0.130986239,1,0.120271594,0.24937031,0,0.710373704,0.165058307,0.909395393,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.001400837,0.345812899,0,0.847826087,0,1,0.060050581,0.344695068,0,0.83582994,0.080738446,1,1,1,1,1,1,1
0.100331498,0.211864407,0,0.58490566,0.09998546,1,0.116213766,0.213447564,0,0.536706957,0.125450127,0.920984947,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.006741253,0.300931639,0,0.711864407,0,1,0.064363324,0.301901872,0,0.682492281,0.051321636,1,1,1,1,1,1,1
0.025155546,0.169491525,0,0.59375,0,1,0.05236716,0.168232151,0,0.48955835,0.077735383,0.952518459,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.254241005,0,0.703219289,0,1,0.012567997,0.250211156,0,0.668853848,0.02357289,1,1,1,1,1,1,1
0.111442708,0.226890756,0,0.666666667,0.073749905,1,0.112852637,0.226604481,0,0.580467583,0.139828013,0.927922002,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.018761098,0.308333333,0,0.789548163,0,1,0.054100364,0.307934364,0,0.750833926,0.083399236,1,1,1,1,1,1,1
0.110478767,0.209677419,0,0.589285714,0.055010893,1,0.150714707,0.201449605,0,0.494704274,0.093116459,0.874917369,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.018666362,0.287889025,0,0.723085106,0,1,0.083800115,0.278607107,0,0.654433548,0.049379594,1,1,1,1,1,1,1
0.072247706,0.19266055,0,0.64,0.142458101,1,0.068684846,0.18928965,0,0.616826351,0.110328907,0.912083725,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.273584906,0,0.775909962,0.011975041,1,0.01377418,0.270807374,0,0.759487072,0.059450083,1,1,1,1,1,1,1
0.014096678,0.156521739,0,0.661538462,0.020825168,1,0.044790857,0.158857071,0,0.607371144,0.066573916,0.839328301,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.220234455,0,0.793103448,0,1,0.003997369,0.221874998,0,0.740398527,0.016678155,0.998571292,0,1,1,1,1,1
0.06362217,0.18852459,0,0.74137931,0.150892164,1,0.094571318,0.186514129,0,0.57769589,0.22959603,0.949184985,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.267762752,0,0.84785685,0,1,0.025748522,0.263745699,0,0.765686566,0.109169588,1,1,1,1,1,1,1
0.074222641,0.2,0,0.576923077,0.119441732,1,0.076457303,0.196089025,0,0.556675281,0.159280153,0.959880146,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.273504274,0,0.698113208,0,1,0.019073954,0.268158708,0,0.689800864,0.079522003,1,1,1,1,1,1,1
0.07750488,0.198275862,0,0.672727273,0.089658686,1,0.105892313,0.203190594,0,0.656417738,0.111240867,0.866056125,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.288317923,0,0.79245283,0,1,0.049459677,0.289656351,0,0.782039344,0.039183831,1,1,1,1,1,1,1
0.091738049,0.218181818,0,0.689655172,0.084979185,1,0.099234078,0.218476005,0,0.61747586,0.098792241,0.89435393,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.294749373,0,0.809544335,0,1,0.037023548,0.295389627,0,0.766007655,0.036994291,1,1,1,1,1,1,1
0.265869589,0.338983051,0,0.641509434,0.125322219,1,0.264572721,0.337681175,0,0.502451946,0.201391264,0.94840984,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.161092157,0.432432432,0,0.777777778,0,1,0.169420405,0.428614126,0,0.700344857,0.096530886,1,0,1,1,0,1,1
0.089130435,0.217391304,0,0.615384615,0.131093232,1,0.102615292,0.221598207,0,0.529546342,0.199742096,0.916392799,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.305096516,0,0.765957447,0,1,0.029938022,0.305225914,0,0.707791446,0.090067406,1,1,1,1,1,1,1
0.090820313,0.214285714,0,0.574468085,0.185031883,1,0.106980974,0.222825926,0,0.593887794,0.211517598,0.915404297,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.299188791,0,0.714285714,0.053703065,1,0.047850131,0.31164011,0,0.720620989,0.115891008,1,1,1,1,1,1,1
0.107497742,0.195121951,0,0.619047619,0.041635502,1,0.128095286,0.205998982,0,0.468117333,0.116289713,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.025025883,0.267256773,0,0.75,0,1,0.052736101,0.277981817,0,0.653808368,0.046205638,1,1,1,1,1,1,1
0.176851852,0.266666667,0,0.616666667,0.105313093,1,0.170682592,0.260625489,0,0.503886177,0.096377118,0.952687873,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.09328813,0.352941176,0,0.745106952,0,1,0.113614913,0.341897665,0,0.676475851,0.033353507,1,1,1,1,0,1,1
0.121775026,0.222222222,0,0.612903226,0.068920642,1,0.126513514,0.213172479,0,0.50886772,0.132659077,0.934156123,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.034820773,0.305348813,0,0.736842105,0,1,0.069576392,0.292833003,0,0.689304186,0.023515431,1,1,1,1,1,1,1
0.089239263,0.213675214,0,0.592592593,0.049694002,1,0.090934159,0.215241729,0,0.490932623,0.110199532,0.875122032,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.294653835,0,0.730783582,0,1,0.034326374,0.296805435,0,0.68668464,0.058814605,1,1,1,1,1,1,1
0.128307616,0.262626263,0,0.652173913,0.167022982,1,0.149904383,0.271282266,0,0.671420066,0.185695504,0.870781363,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.00976679,0.364722851,0,0.790697674,0.040115276,1,0.059856875,0.375299055,0,0.804684739,0.085606294,0.998081637,1,1,1,1,1,1
0.10681664,0.25210084,0,0.677966102,0.07501097,1,0.153230007,0.24741995,0,0.583247969,0.098909199,0.885974707,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.008444876,0.338846477,0,0.791666667,0,1,0.09874833,0.332570427,0,0.743890273,0.025727362,1,1,1,1,1,1,1
0.050471698,0.175,0,0.686567164,0.039162338,1,0.08861752,0.179950461,0,0.520099584,0.177771357,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.242213894,0,0.796875,0,1,0.035006507,0.244224973,0,0.702852936,0.053499577,1,1,1,1,1,1,1
0.161069853,0.254385965,0,0.678571429,0.093476239,1,0.160224295,0.253981248,0,0.578984309,0.167917863,0.839973307,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.066223352,0.341285104,0,0.807758621,0,1,0.082084112,0.33954336,0,0.771047831,0.070681179,0.984262213,1,1,1,1,1,1
0.073152146,0.212598425,0,0.65625,0,1,0.138820048,0.211671935,0,0.552197209,0.077576193,0.930213908,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.296875,0,0.771461039,0,1,0.088839663,0.296153313,0,0.709234985,0.020169039,1,1,1,1,1,1,1
0.025924926,0.2,0,0.690909091,0.093274435,1,0.104444919,0.200916276,0,0.641034506,0.119220595,0.903731256,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.292087454,0,0.8,0,1,0.04570391,0.291268395,0,0.768426332,0.054754638,1,1,1,1,1,1,1
0.142504342,0.258928571,0,0.603448276,0.044837424,1,0.156582121,0.249874748,0,0.5611663,0.063653121,0.850906275,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.045937957,0.339285714,0,0.739130435,0,1,0.094382734,0.330250195,0,0.70023606,0.011721612,1,1,1,1,1,1,1
0.121260655,0.238938053,0,0.672131148,0.03793997,1,0.154482605,0.238474938,0,0.658842615,0.111019372,0.896582867,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.027719697,0.327280564,0,0.796875,0,1,0.094306084,0.323158859,0,0.775346904,0.059009862,1,1,1,1,1,1,1
0.077280427,0.190082645,0,0.690909091,0.043494869,1,0.100955254,0.194832007,0,0.695272069,0.125903788,0.979998377,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.267857143,0,0.816666667,0,1,0.045198551,0.271480849,0,0.803283983,0.045161683,1,1,1,1,1,1,1
0.082095287,0.180327869,0,0.568627451,0.063499938,1,0.089982495,0.184442932,0,0.491769107,0.085475297,0.966682028,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.254101834,0,0.70734248,0,1,0.031294444,0.255289923,0,0.678597162,0.020231466,1,1,1,1,1,1,1
0.085326256,0.205607477,0,0.603773585,0.187458367,1,0.093597841,0.204651712,0,0.603485645,0.187873193,0.980510416,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.292464742,0,0.744691281,0.035374548,1,0.036108728,0.289319649,0,0.740098909,0.094481738,1,1,1,1,1,1,1
0.102486932,0.203389831,0,0.685185185,0.139364845,1,0.124536755,0.201781072,0,0.674638666,0.163055251,0.914919753,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.006768788,0.284581882,0,0.803921569,0,1,0.074900747,0.281916224,0,0.784449487,0.073144414,1,1,1,1,1,1,1
0.159234144,0.243478261,0,0.596491228,0.147478521,1,0.159159789,0.244208464,0,0.536138422,0.182939414,0.982083229,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.071910819,0.33636576,0,0.716991386,0,1,0.074041408,0.336255046,0,0.695129007,0.084421023,1,1,1,1,1,1,1
0.05036855,0.198198198,0,0.620689655,0.036316948,1,0.070627886,0.199199424,0,0.608874144,0.070733023,0.946908437,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.280709004,0,0.738461538,0,1,0.022507458,0.281081563,0,0.720858892,0.014033051,1,1,1,1,1,1,1
0.119819428,0.24137931,0,0.592592593,0.08485169,1,0.136807027,0.247091526,0,0.502115937,0.158980085,0.86115379,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.015936241,0.33600708,0,0.720023256,0,1,0.06870233,0.336175261,0,0.674012406,0.044464388,1,1,1,1,1,1,1
0.10206952,0.222222222,0,0.68,0.068029609,1,0.113349791,0.222690904,0,0.537170367,0.149522384,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.310359316,0,0.795466141,0,1,0.052583506,0.310333836,0,0.745433099,0.062682334,1,1,1,1,1,1,1
0.044507431,0.172131148,0,0.593220339,0.011804785,1,0.065682881,0.174720648,0,0.497157261,0.079478771,0.94696309,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.252380496,0,0.716707746,0,1,0.024532985,0.253796013,0,0.665919287,0.030556956,1,1,1,1,1,1,1
0.030564693,0.184210526,0,0.596153846,0.094293095,1,0.07115855,0.178778309,0,0.593355458,0.141197436,0.865125841,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.261271786,0,0.735873883,0,1,0.017321455,0.25185657,0,0.725275103,0.069917434,0.998397758,1,1,1,1,1,1
0.081186573,0.229508197,0,0.655172414,0,1,0.095431781,0.23300862,0,0.52126501,0.057659418,0.900350643,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.319388016,0,0.775862069,0,1,0.034294783,0.315151905,0,0.702856726,0.01304722,1,1,1,1,1,1,1
0.028935185,0.166666667,0,0.745454545,0.160458453,1,0.032976563,0.163474828,0,0.680714762,0.1909697,0.97314225,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.238547068,0,0.857142857,0.015891994,1,0.001549403,0.230435331,0,0.819934486,0.093744319,1,1,1,1,1,1,1
0.111076588,0.235772358,0,0.666666667,0.118569636,1,0.116954177,0.239264654,0,0.654849001,0.127886759,0.957972468,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.017248507,0.320007813,0,0.791666667,0,1,0.057120348,0.324796453,0,0.773191033,0.060760193,1,1,1,1,1,1,1
0.188734177,0.272,0,0.622641509,0.11661599,1,0.190697473,0.272564111,0,0.622505368,0.136100073,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.09438297,0.366079948,0,0.760117647,0,1,0.111119807,0.363577502,0,0.739438858,0.054414657,1,1,1,1,0,1,1
0.087447479,0.226890756,0,0.660714286,0.054522613,1,0.111063454,0.22641609,0,0.624702176,0.077869599,0.90897106,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.308962875,0,0.779417996,0,1,0.05598581,0.306392055,0,0.753474653,0.029768149,1,1,1,1,1,1,1
0.161701232,0.254237288,0,0.666666667,0.09919544,1,0.171750586,0.255121972,0,0.61485137,0.145211251,0.908824956,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.074402996,0.338990617,0,0.800081967,0,1,0.098928125,0.339866645,0,0.767659856,0.0694575,1,1,1,1,1,1,1
0.085953878,0.213675214,0,0.722222222,0.097422455,1,0.09815113,0.219772414,0,0.724781437,0.109794394,0.944858484,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.299166667,0,0.833333333,0,1,0.034075633,0.306467922,0,0.825853532,0.054058176,1,1,1,1,1,1,1
0.135514019,0.25,0,0.608695652,0.14332487,1,0.160166053,0.254244287,0,0.607320722,0.151390667,0.851254543,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.03954664,0.339130435,0,0.744198417,0.002411229,1,0.097642457,0.345196516,0,0.724834036,0.057077356,0.973387971,1,1,1,1,1,1
0.127272727,0.254545455,0,0.62,0.106941839,1,0.124792777,0.253846543,0,0.565967035,0.128417378,0.891587967,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.013812715,0.346163366,0,0.755648148,0,1,0.046023763,0.345546043,0,0.719868981,0.046787083,1,1,1,1,1,1,1
0.115990991,0.234234234,0,0.696428571,0.132874016,1,0.124815836,0.235617823,0,0.709595849,0.152876492,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.021559393,0.317796277,0,0.80952381,0,1,0.050052328,0.313513783,0,0.813902438,0.05685444,1,1,1,1,1,1,1
0.186462324,0.310344828,0,0.59375,0,1,0.187683523,0.310193655,0,0.438589556,0.06496201,0.872615903,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.081138763,0.410714286,0,0.714285714,0,1,0.125297986,0.406489175,0,0.616669528,0.020103204,1,1,1,1,0,1,1
0.088530108,0.213740458,0,0.62295082,0.024443748,1,0.116940109,0.21756657,0,0.494050807,0.132559919,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.288158766,0,0.735314542,0,1,0.063850404,0.289868459,0,0.686999472,0.041591906,1,1,1,1,1,1,1
0.092698827,0.228813559,0,0.693548387,0.039556962,1,0.12795702,0.225454408,0,0.50030116,0.158422776,0.870693784,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.314068717,0,0.80556592,0,1,0.073319177,0.311603514,0,0.692909544,0.043270093,1,1,1,1,1,1,1
0.10815827,0.238938053,0,0.563636364,0.07516935,1,0.106982686,0.229454861,0,0.497043566,0.128765172,0.823326428,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.013171448,0.324074074,0,0.692307692,0,1,0.051517465,0.310017919,0,0.65916791,0.034358577,0.978275324,1,1,1,1,1,1
0.073646999,0.211009174,0,0.634615385,0.121840347,1,0.103285465,0.208388878,0,0.635860826,0.12568331,0.894282839,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.295303951,0,0.764705882,0,1,0.046863368,0.291627002,0,0.756028001,0.054247664,1,1,1,1,1,1,1
0.065340909,0.196428571,0,0.622641509,0.067166845,1,0.076588309,0.198854458,0,0.642963569,0.097367227,0.928080604,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.281005777,0,0.750102459,0,1,0.02759027,0.283237782,0,0.75661468,0.039577746,1,1,1,1,1,1,1
0.056450946,0.207207207,0,0.656716418,0.019127595,1,0.096198845,0.206508395,0,0.620841313,0.091119464,0.899845309,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.296296296,0,0.772742424,0,1,0.037833793,0.295113949,0,0.760599751,0.037736699,1,1,1,1,1,1,1
0.084509275,0.210084034,0,0.694915254,0.064711753,1,0.0989449,0.20955015,0,0.520437388,0.150210502,0.869921679,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.28574356,0,0.81482906,0,1,0.051584417,0.285536911,0,0.724227819,0.059193535,1,1,1,1,1,1,1
0.105077466,0.211382114,0,0.610169492,0,1,0.108217602,0.213701307,0,0.61060848,0.061782527,0.979165621,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.020403402,0.300020325,0,0.722222222,0,1,0.043258354,0.301444287,0,0.697277687,0.010978808,1,1,1,1,1,1,1
0.055890368,0.198275862,0,0.576271186,0.010062474,1,0.101762654,0.199739789,0,0.545285488,0.102355714,0.859526359,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.274374428,0,0.704942141,0,1,0.041199196,0.276502046,0,0.702529321,0.045526998,0.999076266,1,1,1,1,1,1
0.069029616,0.198347107,0,0.569230769,0,1,0.078150123,0.194998689,0,0.30548307,0.021614044,0.899057524,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.265486726,0,0.677457158,0,1,0.032258087,0.256331472,0,0.495667962,0,1,1,1,1,1,0,1
0.178098517,0.279661017,0,0.642857143,0.082876371,1,0.181746822,0.283232211,0,0.550446268,0.177098697,0.991501356,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.085693978,0.363636364,0,0.767891484,0,1,0.095534529,0.363745833,0,0.734488781,0.087332315,1,1,1,1,1,1,1
0.103656463,0.238095238,0,0.690909091,0.204271899,1,0.133065971,0.237940174,0,0.69517869,0.207662043,0.899153144,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.002014488,0.326098048,0,0.833333333,0.050552078,1,0.068415687,0.325874276,0,0.825039912,0.098105228,1,1,1,1,1,1,1
0.167930857,0.258333333,0,0.640625,0,1,0.170476605,0.260153472,0,0.474058152,0.064308321,0.975823503,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.081960431,0.339298717,0,0.761904762,0,1,0.094893025,0.339090159,0,0.649347904,0.012058055,1,1,1,1,1,1,1
0.050756082,0.188034188,0,0.614035088,0.017004661,1,0.075561165,0.192382315,0,0.513794775,0.114449589,0.928020961,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.265530592,0,0.736842105,0,1,0.025974635,0.266486992,0,0.694347035,0.028316243,1,1,1,1,1,1,1
0.081376108,0.198275862,0,0.6,0.147083886,1,0.080317408,0.197636202,0,0.617318577,0.169678625,0.883822652,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.275044643,0,0.733333333,0,1,0.026997535,0.270164507,0,0.730889249,0.06649864,1,1,1,1,1,1,1
0.169190165,0.27826087,0,0.696428571,0.116004709,1,0.167947849,0.276824429,0,0.69582251,0.133168502,0.886402695,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.073687809,0.361551724,0,0.814814815,0,1,0.095835453,0.35886301,0,0.799078875,0.059045378,1,1,1,1,1,1,1
0.004849138,0.163793103,0,0.714285714,0.078017664,1,0.085709298,0.165969187,0,0.630423748,0.117300554,0.825483511,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.232329105,0,0.833333333,0,1,0.03192137,0.236269276,0,0.785058203,0.036933455,0.982477641,1,1,1,1,1,1
0.043547544,0.175,0,0.645833333,0.157358833,1,0.053217238,0.176658155,0,0.662366062,0.172643553,0.933549444,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.248110465,0,0.780521064,0.009108402,1,0.014529515,0.2548074,0,0.792326356,0.06380559,1,1,1,1,1,1,1
0.025210084,0.178571429,0,0.58490566,0.082598912,1,0.045015698,0.183643753,0,0.445201658,0.179211438,0.925573238,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.254939668,0,0.709141414,0,1,0.003284669,0.259378718,0,0.65255702,0.075310707,1,1,1,1,1,1,1
0.117842455,0.224137931,0,0.701754386,0.069523953,1,0.119448038,0.224332912,0,0.680239024,0.100591057,0.928260523,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.024000969,0.313056374,0,0.815384615,0,1,0.058506212,0.310682211,0,0.782242342,0.039790033,1,1,1,1,1,1,1
0.076660443,0.2,0,0.58,0.119458769,1,0.085270736,0.200256514,0,0.564567178,0.149953514,0.877613736,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.285747354,0,0.714285714,0,1,0.034424246,0.284649261,0,0.696622208,0.048604861,1,1,1,1,1,1,1
0.158875,0.24,0,0.603773585,0.123823036,1,0.157194943,0.230977385,0,0.583426798,0.153311427,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.07362643,0.335940702,0,0.745568182,0,1,0.090113629,0.329535145,0,0.715143828,0.055341409,1,1,1,1,1,1,1
0.105563519,0.222222222,0,0.666666667,0.138464857,1,0.110398592,0.224623148,0,0.662206419,0.162037236,0.889800824,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.011790562,0.31406125,0,0.796304143,0,1,0.055349606,0.314439193,0,0.77617915,0.061306169,1,1,1,1,1,1,1
0.083175055,0.213675214,0,0.650793651,0,1,0.142049446,0.220446755,0,0.481034564,0.089062259,0.846561374,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.294117647,0,0.774241695,0,1,0.07629249,0.301813611,0,0.680685223,0.023140843,0.998417008,1,1,1,1,1,1
0.156654395,0.259259259,0,0.725806452,0.172486068,1,0.16143352,0.256842553,0,0.701679442,0.184794539,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.055161807,0.351851852,0,0.830514993,0.007361126,1,0.072838897,0.347873961,0,0.80283214,0.090036254,1,1,1,1,1,1,1
0.100641075,0.20661157,0,0.634615385,0.155944838,1,0.110465883,0.215350827,0,0.652755673,0.171210366,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.003419157,0.279678837,0,0.771949761,0.003234034,1,0.044606537,0.288732093,0,0.780110731,0.077063269,1,1,1,1,1,1,1
0.106406894,0.235294118,0,0.590163934,0.001521128,1,0.160042923,0.236402286,0,0.468284906,0.066426137,0.857393529,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.012789265,0.31405549,0,0.719348576,0,1,0.090106869,0.312294902,0,0.648898103,0.015342413,1,1,1,1,1,1,1
