Estimate_0,Estimate_1,Estimate_2,Estimate_3,Estimate_4,True_0,True_1,True_2,True_3,True_4,Pvalue_0,Pvalue_1,Pvalue_2,Pvalue_3,Pvalue_4,Coverage_0,Coverage_1,Coverage_2,Coverage_3,Coverage_4
0.107173055,0.047245148,0.011126045,-0.00019428,0.22532024,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.185142285,0.45545667,0.013163804,0.002611172,0.020260762,1,1,1,1,1
0.074068421,0.043534166,0.012058942,-0.000200313,0.197073187,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.390597986,0.519110565,0.034559836,0.028580349,0.057163523,1,1,1,1,1
0.000565836,0.094385841,0.012864006,-0.000171684,0.228505104,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.994626335,0.151352716,0.00755161,0.013319319,0.010128232,1,1,1,1,1
-0.001903777,0.11789463,0.015321981,-0.000219323,0.136827444,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.981405105,0.066741939,0.002111836,0.002581029,0.139280724,1,1,1,1,1
0.233271242,-0.02822057,0.001667682,-1.31E-06,0.135046458,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.010604791,0.688796519,0.770196051,0.987989876,0.15635204,0,1,1,1,1
-0.13299029,0.129794214,0.019151638,-0.000281474,0.352152104,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.06924531,0.036732317,0.000130488,0.000616026,3.04E-05,0,1,1,1,1
0.051299462,0.075312985,0.013154953,-0.000228087,0.051677761,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.52488384,0.306900949,0.003931301,0.000332408,0.544050768,1,1,1,1,1
0.068349694,0.010714219,0.01025162,-0.000148849,0.312611619,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.457078122,0.864948302,0.079187651,0.096203387,0.00063464,1,1,1,1,1
0.028062701,0.126084642,0.012792852,-0.000162069,0.076312207,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.732045633,0.060838024,0.017892999,0.049609661,0.439704365,1,1,1,1,1
0.230901287,-0.007633076,0.005949159,-0.000123889,0.158809447,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.00742065,0.91316867,0.272074383,0.141624718,0.099173515,0,1,1,1,1
0.001495984,0.04763973,0.020259577,-0.000331429,0.156608144,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.985970231,0.486925424,0.000578245,0.000874688,0.097262171,1,1,1,1,1
0.116386049,0.043721576,0.007993539,-0.000131638,0.108069964,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.1621695,0.541273753,0.128002695,0.107438888,0.304952875,1,1,1,1,1
-0.014843494,0.090103453,0.015367065,-0.000236761,0.185376998,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.856030252,0.186462055,0.00156737,0.000872439,0.046058723,1,1,1,1,1
0.025129188,-0.01688169,0.013696008,-0.000195141,0.181567102,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.73547456,0.796952706,0.003640985,0.009533291,0.075073146,1,1,1,1,1
0.212350077,0.153177608,-0.00025775,-4.98E-06,0.107635736,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.012457563,0.023973479,0.962437997,0.952984965,0.259725075,1,1,0,1,1
0.180456764,0.024647322,0.004508421,-9.96E-05,0.210789567,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.040681622,0.718429741,0.421722916,0.268008276,0.02633779,1,1,1,1,1
0.045031474,0.02963121,0.009518749,-0.000118726,0.245548025,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.576801274,0.662463285,0.061720843,0.141537323,0.009260767,1,1,1,1,1
0.177160576,-0.040816726,0.003547401,-7.93E-05,0.230883108,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.028714915,0.532000122,0.483997016,0.323136333,0.021044988,1,1,1,1,1
0.061862527,0.065845881,0.010094275,-0.000142448,0.145896685,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.459072939,0.306888058,0.047621451,0.055563844,0.09528848,1,1,1,1,1
-0.007859155,0.076071199,0.011199313,-0.000137533,0.104352772,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.920461611,0.251352334,0.026617654,0.086614084,0.272429837,1,1,1,1,1
-0.067586471,0.047265693,0.018645151,-0.000263768,0.249281002,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.38531881,0.461675654,0.000156272,0.000288711,0.005078516,1,1,1,1,1
0.056629668,0.056955618,0.016200507,-0.000264263,0.166564059,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.467161539,0.394879191,0.000487814,9.66E-05,0.051062487,1,1,1,1,1
0.035079976,0.089652891,0.008184514,-0.000116974,0.245370984,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.661405636,0.196134028,0.096650345,0.121082352,0.009145406,1,1,1,1,1
-0.06705684,0.17013944,0.017437192,-0.000254121,0.193934781,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.380608867,0.007232199,0.000231293,0.00045634,0.025339185,1,1,1,1,1
-0.045711842,0.18016236,0.01575696,-0.000229991,0.185925529,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.516954538,0.005308033,0.0003619,0.000460934,0.026671319,1,1,1,1,1
0.051951797,0.047481754,0.014901909,-0.000247495,0.055526681,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.532183591,0.495520049,0.004460794,0.00262401,0.555778123,1,1,1,1,1
0.198308954,0.039281986,0.005131964,-9.97E-05,0.230108336,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.021552749,0.584044737,0.352856311,0.242706025,0.019014639,1,1,1,1,1
-0.065705931,0.047203496,0.018924774,-0.000282895,0.234812416,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.378644509,0.429458674,8.82E-06,2.07E-06,0.006992084,1,1,1,1,1
0.10906351,0.039266835,0.01012887,-0.000168274,0.16595828,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.197087435,0.573328892,0.055816636,0.044567359,0.078349369,1,1,1,1,1
0.099615954,0.042792234,0.007874105,-0.000104418,0.16475881,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.224897206,0.530949384,0.117835504,0.161979101,0.059912402,1,1,1,1,1
-0.009876066,0.111182365,0.013723951,-0.000200977,0.187409506,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.905892391,0.092120099,0.012343471,0.021145459,0.063069786,1,1,1,1,1
0.143213001,-0.069376391,0.00849852,-0.000151131,0.200627354,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.088764475,0.327221368,0.119511252,0.076455898,0.032784891,1,1,1,1,1
0.119230985,-0.050025264,0.012385307,-0.000206666,0.164547733,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.162874208,0.468855941,0.016262583,0.009972274,0.095317142,1,1,1,1,1
-0.030482201,-0.002729969,0.01738394,-0.000251254,0.246634283,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.66562251,0.966626869,4.82E-05,4.23E-05,0.006209867,1,1,1,1,1
0.013987274,0.003109657,0.015573449,-0.000238772,0.188425016,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.857238545,0.963767001,0.00129609,0.000643534,0.06092194,1,1,1,1,1
0.076334647,0.073511141,0.011716585,-0.000172454,0.182517871,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.331618963,0.27263091,0.024978399,0.034794957,0.053028703,1,1,1,1,1
0.031823955,0.058983593,0.015961262,-0.000265711,0.212278687,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.680617562,0.37031583,0.002535574,0.00269737,0.014979912,1,1,1,1,1
-0.08023389,0.059609641,0.013494347,-0.000173354,0.31372084,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.25367619,0.341016134,0.001741669,0.00764462,0.001242264,1,1,1,1,1
0.001144157,0.032132583,0.014271896,-0.000218631,0.196719023,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.988622751,0.624302805,0.004425399,0.005261897,0.057729657,1,1,1,1,1
0.06949913,0.090873742,0.013413179,-0.000230386,0.171449123,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.341121946,0.176689153,0.002460442,0.000355544,0.043460005,1,1,1,1,1
0.107471873,-0.049832428,0.008176109,-0.000128403,0.246978304,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.201482052,0.474358465,0.122147459,0.118475186,0.009358559,1,1,1,1,1
-0.010694019,0.043004834,0.013758618,-0.000171267,0.394418653,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.882951483,0.499048812,0.003291243,0.020118686,1.73E-06,1,1,1,1,0
-0.019068762,0.108096674,0.013249168,-0.000152307,0.218791368,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.799338151,0.113455827,0.005185554,0.042969252,0.010330237,1,1,1,1,1
0.083678797,0.074019661,0.010130688,-0.000166742,0.21973281,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.304464591,0.223510187,0.051423229,0.043935315,0.010923851,1,1,1,1,1
0.015513366,0.141990326,0.014556216,-0.000192768,0.153972487,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.838648277,0.029938369,0.003861522,0.012198958,0.093720874,1,1,1,1,1
0.020672985,0.129389575,0.014905346,-0.000222474,0.022522636,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.801976096,0.04398244,0.003157329,0.001727933,0.812628543,1,1,1,1,1
-0.016716884,-0.012484184,0.015912307,-0.00022721,0.350118998,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.815405539,0.850286895,7.61E-05,0.000113075,6.89E-05,1,1,1,1,1
0.057589275,0.023906251,0.011052606,-0.000123313,0.231349849,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.499455842,0.726518359,0.038461437,0.127345198,0.015470392,1,1,1,1,1
0.009130988,0.082059841,0.012110995,-0.000162529,0.175389375,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.911429922,0.206247932,0.011114634,0.01917083,0.047936504,1,1,1,1,1
-0.040395628,0.063654059,0.014444809,-0.00021153,0.180079856,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.607300026,0.32734842,0.001948321,0.001666293,0.076704018,1,1,1,1,1
-0.034414244,0.051432002,0.018333693,-0.000280939,0.410819572,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.647708378,0.434225654,1.95E-05,3.05E-06,2.78E-07,1,1,1,1,0
-0.051294555,0.121813714,0.01471189,-0.000242653,0.338280585,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.498875458,0.053678323,0.001093726,0.000229145,0.001611897,1,1,1,1,1
0.039838684,0.002212601,0.009042012,-0.000101036,0.203813268,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.619386641,0.971970885,0.087576491,0.21966604,0.039106891,1,1,1,1,1
-0.088189607,0.099780633,0.018420344,-0.000273309,0.163433173,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.253869974,0.132064445,3.37E-05,5.50E-05,0.127329512,1,1,1,1,1
-0.03125209,0.045301843,0.019591064,-0.000271988,0.267060638,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.670992858,0.500556857,1.55E-06,3.62E-06,0.00317061,1,1,0,1,1
0.042079407,0.036641025,0.011569657,-0.00017858,0.309708867,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.603232031,0.59369333,0.028219076,0.035321459,0.000211541,1,1,1,1,1
-0.01351147,0.103104922,0.016757859,-0.00024668,0.102527786,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.870569341,0.14611084,0.001335681,0.003030706,0.252025171,1,1,1,1,1
0.038304128,0.032746867,0.012795012,-0.000191297,0.19932237,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.643526643,0.591813525,0.006122159,0.004158167,0.032511496,1,1,1,1,1
0.362872832,0.010314551,-0.002752364,-2.19E-05,0.299002028,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,5.13E-05,0.877519547,0.621139023,0.792381161,0.000714705,0,1,0,1,1
0.069399554,-0.021084815,0.014025679,-0.000205536,0.128677072,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.43238913,0.761031585,0.008801226,0.013155445,0.17294685,1,1,1,1,1
0.014268483,0.059267671,0.015026229,-0.000204212,0.237805118,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.856796418,0.353736821,0.001822896,0.004356886,0.017384677,1,1,1,1,1
0.060644356,-0.080729165,0.017249354,-0.000289703,0.203581467,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.432908764,0.233741056,6.87E-05,5.66E-06,0.03810441,1,0,1,1,1
0.133385177,0.0950528,0.005714352,-0.000102212,0.223432128,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.127328963,0.165769753,0.306085749,0.234654126,0.018546042,1,1,1,1,1
0.054689662,0.084546091,0.012944598,-0.00021443,0.175895472,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.46306825,0.173173146,0.007067828,0.003119748,0.069677809,1,1,1,1,1
0.108907351,-0.048027172,0.009263203,-0.000162478,0.29802583,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.183966551,0.492140131,0.067528429,0.047048437,0.001626231,1,1,1,1,1
0.157004773,0.10174512,0.003241823,-2.79E-05,0.112517696,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.067665505,0.125329875,0.56274256,0.738943189,0.232346863,1,1,1,1,1
-0.008446904,0.185605794,0.012518153,-0.000166821,0.094766895,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.916009991,0.001717123,0.014769498,0.03231827,0.341681566,1,0,1,1,1
0.016202165,-0.034812808,0.016199717,-0.000222604,0.183586577,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.825724782,0.594751252,0.000147694,0.0004559,0.072172486,1,1,1,1,1
0.209163262,0.067768398,-0.001232274,2.77E-05,0.221296309,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.009869323,0.293436322,0.804368871,0.711956295,0.017610982,1,1,0,0,1
-0.055385838,0.204008321,0.014276079,-0.000201238,0.151791523,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.520583087,0.002913514,0.011729463,0.023000378,0.09184072,1,0,1,1,1
-0.046377695,0.099041336,0.013348733,-0.000144901,0.137422792,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.586973189,0.141740236,0.019912009,0.109158374,0.163760048,1,1,1,1,1
0.073450352,0.084652362,0.008258306,-0.000131918,0.220672573,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.358350312,0.178396711,0.112413422,0.105446017,0.016358669,1,1,1,1,1
0.068849494,0.179912811,0.007474613,-0.000128045,0.300210268,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.374439386,0.004801317,0.167589039,0.14388285,0.001685059,1,0,1,1,1
-0.066078562,0.160472927,0.013612919,-0.000171709,0.237169542,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.394608352,0.018470943,0.005226341,0.014562478,0.00559324,1,1,1,1,1
0.011254943,0.005695305,0.016335609,-0.000274002,0.202197883,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.8733006,0.927651737,0.000306134,0.000109818,0.015913878,1,1,1,1,1
0.007804954,0.10497685,0.012767636,-0.000151309,0.103193562,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.924847362,0.102517378,0.020774253,0.086172365,0.221292368,1,1,1,1,1
-0.029965729,0.204838179,0.0107902,-0.000124027,0.226819398,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.685701193,0.000855381,0.016815116,0.063105722,0.01063011,1,0,1,1,1
0.125350905,-0.066178871,0.014691234,-0.000256843,0.328747528,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.101711019,0.323106883,0.001188627,0.000272095,3.72E-05,1,1,1,1,1
0.018515992,0.022719723,0.009669412,-9.97E-05,0.060917427,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.823408755,0.720986008,0.082705483,0.252954837,0.536476282,1,1,1,1,1
0.088069774,0.075862716,0.008854709,-0.000131249,0.159384318,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.299189833,0.266284149,0.083797291,0.083009172,0.05916799,1,1,1,1,1
0.114474559,-0.011778657,0.008937751,-0.00013783,0.209177188,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.194539404,0.865452161,0.105342888,0.101558034,0.024605287,1,1,1,1,1
-0.059685766,0.010207577,0.019182807,-0.000286487,0.228798723,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.423409141,0.883677834,1.45E-05,1.01E-05,0.01642494,1,1,1,1,1
-0.068325368,0.061872037,0.017546648,-0.000229176,0.164225884,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.425204472,0.385955128,0.002272069,0.014744184,0.065954052,1,1,1,1,1
0.125916679,0.02467043,0.00685923,-0.000115436,0.061808419,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.130707981,0.725867822,0.185402737,0.15582782,0.538979818,1,1,1,1,1
-0.068744059,-0.035082752,0.019626165,-0.000239125,0.27474703,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.357288548,0.578501352,1.14E-05,0.000154056,0.002025316,1,1,1,1,1
0.019415103,0.088839632,0.013763198,-0.000204527,0.258242748,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.800110893,0.18679747,0.003715508,0.002486938,0.004004339,1,1,1,1,1
0.122861275,0.124039032,0.006134268,-9.12E-05,0.20009623,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.171286624,0.051974958,0.263779273,0.271791249,0.038073566,1,1,1,1,1
0.001470026,0.08346784,0.013456631,-0.000189192,0.179227657,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.985588169,0.211514495,0.005553117,0.007826107,0.050024179,1,1,1,1,1
0.10174924,0.069590172,0.007734405,-9.71E-05,0.215436128,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.218436847,0.287210838,0.128073559,0.186837979,0.020412067,1,1,1,1,1
0.060408802,0.084841167,0.011660044,-0.000168908,0.157545554,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.419803101,0.200044722,0.012171058,0.015776279,0.100208024,1,1,1,1,1
0.091864583,0.094075329,0.006272078,-7.03E-05,0.134073208,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.280945712,0.154829466,0.25836769,0.404483104,0.159592139,1,1,1,1,1
0.108120944,0.066385309,0.008823972,-0.0001636,0.28751908,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.224974358,0.322373751,0.106232365,0.050802697,0.002486699,1,1,1,1,1
0.065443289,0.098931129,0.01215995,-0.000166701,0.14217917,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.409218653,0.146483855,0.017552208,0.035895715,0.129369922,1,1,1,1,1
0.203431549,0.138236886,-0.000413306,-2.33E-05,0.125857997,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.019422373,0.038949127,0.939245309,0.780838449,0.206490452,1,1,0,1,1
0.054080546,0.016808379,0.014708788,-0.0002309,0.175154067,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.504746006,0.809125487,0.007549764,0.007661437,0.086533958,1,1,1,1,1
0.062476939,0.030387475,0.01167609,-0.000151438,0.062446595,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.470712214,0.667796028,0.031955064,0.075012912,0.552978378,1,1,1,1,1
0.067201567,0.081406744,0.008171429,-0.000117218,0.139035652,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.443776394,0.222185141,0.159250709,0.191190988,0.183013739,1,1,1,1,1
0.017960325,0.071936767,0.009138516,-9.40E-05,0.230454722,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.822266834,0.264768474,0.099513517,0.26774083,0.011249416,1,1,1,1,1
0.026300366,0.047320885,0.008664663,-9.26E-05,0.175499046,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.753520043,0.476060849,0.101598557,0.261855254,0.050355186,1,1,1,1,1
0.062890387,0.071816497,0.009933817,-0.000137989,0.164612203,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.428916097,0.274240115,0.046768799,0.064083266,0.088916661,1,1,1,1,1
0.003055073,0.05687533,0.019516229,-0.000326483,0.277078507,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.970025999,0.365630125,8.79E-05,2.73E-05,0.001410936,1,1,1,0,1
0.048787017,0.079909883,0.006998689,-9.85E-05,0.204469518,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.552813509,0.207842802,0.171086969,0.190096806,0.019670691,1,1,1,1,1
0.040276335,0.022135818,0.007679337,-8.84E-05,0.286531947,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.603861342,0.738575259,0.125608585,0.257503903,0.006251815,1,1,1,1,1
0.059089682,-0.053891139,0.010540135,-0.000187858,0.144685257,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.464727236,0.401418603,0.049005777,0.028576953,0.15112797,1,1,1,1,1
0.189937186,-0.005784965,0.005452447,-9.88E-05,0.350769924,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.018055097,0.934305496,0.277751523,0.210119688,6.27E-05,1,1,1,1,1
-0.047202786,0.141202015,0.016717899,-0.000202764,0.273846619,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.548333189,0.024387398,0.00057633,0.007340761,0.000980848,1,1,1,1,1
0.208560542,-0.010717142,0.004132469,-0.000107079,0.178926845,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.012110322,0.87476667,0.435580697,0.203026184,0.067341706,1,1,1,1,1
0.015148403,-0.005432001,0.014673026,-0.000229967,0.304970258,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.850500341,0.938587183,0.005047316,0.00659141,0.001358019,1,1,1,1,1
0.028684765,0.03027012,0.008386407,-4.68E-05,0.036202868,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.729779505,0.656372505,0.103089616,0.561920963,0.698832755,1,1,1,1,1
0.162476778,0.097305191,0.00154606,1.04E-05,0.137776327,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.048017068,0.145711412,0.76321349,0.894632766,0.121302343,1,1,0,0,1
-0.054383383,0.125221466,0.011214561,-0.000105758,0.106606257,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.459753208,0.06102069,0.030521369,0.198410649,0.249490342,1,1,1,1,1
-0.026735623,0.08295169,0.012813863,-0.000129568,0.126790221,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.737904105,0.180710596,0.01235636,0.099105897,0.132504741,1,1,1,1,1
0.023342739,-0.089779816,0.017663312,-0.00027127,0.253423605,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.767094473,0.175575431,8.06E-05,2.97E-05,0.004177704,1,0,1,1,1
0.007512376,0.174472857,0.012951087,-0.00019932,0.266839559,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.920959333,0.006300614,0.008828717,0.010583438,0.0064218,1,1,1,1,1
-0.043819943,0.073595246,0.018937528,-0.000282473,0.174069269,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.577780648,0.258804419,0.000362608,0.000775573,0.046208971,1,1,1,1,1
0.164260918,-0.034393018,0.007563249,-0.000111068,0.125951769,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.046129422,0.601955446,0.173906671,0.19560379,0.164941669,1,1,1,1,1
-0.021185557,0.101945209,0.017414208,-0.000242604,0.126263604,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.787082833,0.113049294,0.000361883,0.00086829,0.135418793,1,1,1,1,1
0.02787145,0.058331614,0.01171295,-0.000180097,0.197906031,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.723812132,0.387261416,0.016671491,0.015898635,0.051422206,1,1,1,1,1
0.109035116,0.061220216,0.014099542,-0.000236811,0.282884462,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.165674028,0.358156128,0.001810286,0.000226992,0.001796971,1,1,1,1,1
0.082302379,-0.013732887,0.012052941,-0.000158771,0.230680843,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.29459192,0.836460368,0.011942928,0.035746141,0.011393208,1,1,1,1,1
0.005265399,0.09694921,0.012406905,-0.000205558,0.274317835,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.948442034,0.149689709,0.012673776,0.004520213,0.002231468,1,1,1,1,1
0.07946016,0.073550224,0.008156864,-9.85E-05,0.034086534,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.353233972,0.268816189,0.139670829,0.247265495,0.737339574,1,1,1,1,1
0.170198331,0.089663176,0.0034705,-7.08E-05,0.259124833,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.052553794,0.191633841,0.515592791,0.382892611,0.001675141,1,1,1,1,1
0.119864545,0.040947329,0.00796705,-0.000130469,0.364463677,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.134439459,0.530067835,0.094316106,0.053919135,2.98E-05,1,1,1,1,0
0.063548963,0.080491599,0.007152286,-0.000127216,0.373337792,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.444826317,0.206205408,0.143159021,0.06656412,8.86E-06,1,1,1,1,0
-0.065605298,-0.004362879,0.015434723,-0.000206518,0.299293868,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.3547521,0.947542718,0.000223416,0.000673664,0.000683055,1,1,1,1,1
0.016694323,0.188754263,0.010927649,-0.000183695,0.208901982,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.830942078,0.004620345,0.019858773,0.007482444,0.017626814,1,0,1,1,1
0.015326616,0.179033319,0.01300972,-0.000207934,0.16313048,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.839692176,0.004142141,0.006713866,0.004597092,0.071614229,1,0,1,1,1
-0.038035519,0.069385795,0.019394503,-0.000287277,0.252105416,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.618218675,0.302287778,2.72E-05,1.28E-05,0.00420204,1,1,1,1,1
-0.008662028,0.093591486,0.013452404,-0.00017349,0.216539566,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.908167998,0.152539795,0.003577199,0.012230837,0.028264521,1,1,1,1,1
0.111329629,0.012935735,0.011586972,-0.000192793,0.164576856,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.203853805,0.853201723,0.038411134,0.025918548,0.088066831,1,1,1,1,1
0.114964448,0.050227227,0.010687321,-0.000174646,0.166829376,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.13081602,0.435289321,0.024765385,0.01462005,0.060651381,1,1,1,1,1
-0.038848256,-0.002241739,0.019535166,-0.000279115,0.178995174,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.585200632,0.972246725,1.45E-05,6.45E-05,0.031504032,1,1,1,1,1
0.008532618,0.049447522,0.009186166,-8.37E-05,0.208984808,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.907698803,0.451390437,0.061817644,0.282285086,0.025731594,1,1,1,1,1
