V1.11,V1.12,V1.13,V1.14,V1.15,V1.21,V1.22,V1.23,V1.24,V1.25,V1.31,V1.32,V1.33,V1.34,V1.35,V1.41,V1.42,V1.43,V1.44,V1.45,V1.51,V1.52,V1.53,V1.54,V1.55,V2.11,V2.12,V2.13,V2.14,V2.15,V2.21,V2.22,V2.23,V2.24,V2.25,V2.31,V2.32,V2.33,V2.34,V2.35,V2.41,V2.42,V2.43,V2.44,V2.45,V2.51,V2.52,V2.53,V2.54,V2.55
0.007020852,-0.002457522,-0.000356733,4.59E-06,-0.001494032,-0.002457522,0.004314725,8.64E-05,-1.30E-06,4.76E-05,-0.000356733,8.64E-05,2.85E-05,-4.28E-07,6.48E-05,4.59E-06,-1.30E-06,-4.28E-07,7.21E-09,-1.50E-06,-0.001494032,4.76E-05,6.48E-05,-1.50E-06,0.008767874,0.007628358,-0.002725345,-0.00039642,5.27E-06,-0.002081376,-0.002725345,0.004335107,0.000100469,-1.50E-06,0.000271777,-0.00039642,0.000100469,3.15E-05,-4.83E-07,9.81E-05,5.27E-06,-1.50E-06,-4.83E-07,8.17E-09,-1.93E-06,-0.002081376,0.000271777,9.81E-05,-1.93E-06,0.008725772
0.006620726,-0.00218092,-0.000336626,4.19E-06,-0.000860115,-0.00218092,0.004337371,5.56E-05,-8.18E-07,0.000493611,-0.000336626,5.56E-05,2.69E-05,-3.95E-07,4.34E-05,4.19E-06,-8.18E-07,-3.95E-07,6.51E-09,-1.36E-06,-0.000860115,0.000493611,4.34E-05,-1.36E-06,0.009921642,0.006400999,-0.00237726,-0.00033812,4.40E-06,-0.000828413,-0.00237726,0.004355484,6.56E-05,-9.04E-07,0.000302345,-0.00033812,6.56E-05,2.93E-05,-4.48E-07,2.85E-05,4.40E-06,-9.04E-07,-4.48E-07,7.57E-09,-9.72E-07,-0.000828413,0.000302345,2.85E-05,-9.72E-07,0.009604227
0.006108256,-0.001709525,-0.000329664,4.27E-06,-0.00152393,-0.001709525,0.004784889,1.12E-05,-2.49E-07,0.000601572,-0.000329664,1.12E-05,2.78E-05,-4.13E-07,7.85E-05,4.27E-06,-2.49E-07,-4.13E-07,6.85E-09,-2.03E-06,-0.00152393,0.000601572,7.85E-05,-2.03E-06,0.010763253,0.006734726,-0.001792379,-0.000368487,4.84E-06,-0.001881958,-0.001792379,0.00466286,2.62E-05,-4.77E-07,0.000348098,-0.000368487,2.62E-05,3.01E-05,-4.47E-07,0.000102432,4.84E-06,-4.77E-07,-4.47E-07,7.38E-09,-2.25E-06,-0.001881958,0.000348098,0.000102432,-2.25E-06,0.00937689
0.007035384,-0.001635145,-0.000339031,3.86E-06,-0.000412089,-0.001635145,0.004436624,2.48E-05,-3.85E-07,-0.000438655,-0.000339031,2.48E-05,2.53E-05,-3.47E-07,2.36E-05,3.86E-06,-3.85E-07,-3.47E-07,5.37E-09,-1.09E-06,-0.000412089,-0.000438655,2.36E-05,-1.09E-06,0.008666512,0.006517734,-0.001368853,-0.000304587,3.37E-06,-0.000522744,-0.001368853,0.00421805,1.09E-05,-2.76E-07,-0.000352149,-0.000304587,1.09E-05,2.24E-05,-2.97E-07,1.42E-05,3.37E-06,-2.76E-07,-2.97E-07,4.50E-09,-8.13E-07,-0.000522744,-0.000352149,1.42E-05,-8.13E-07,0.0084698
0.006065845,-0.001788204,-0.000323977,4.24E-06,-0.000764853,-0.001788204,0.004423457,4.85E-05,-6.86E-07,-0.000469797,-0.000323977,4.85E-05,2.69E-05,-4.11E-07,4.52E-05,4.24E-06,-6.86E-07,-4.11E-07,6.95E-09,-1.18E-06,-0.000764853,-0.000469797,4.52E-05,-1.18E-06,0.007936296,0.006678812,-0.001866615,-0.000376189,5.08E-06,-0.000806085,-0.001866615,0.004351896,5.04E-05,-7.06E-07,-0.000473531,-0.000376189,5.04E-05,3.16E-05,-4.88E-07,5.31E-05,5.08E-06,-7.06E-07,-4.88E-07,8.24E-09,-1.32E-06,-0.000806085,-0.000473531,5.31E-05,-1.32E-06,0.00782533
0.006945351,-0.001743135,-0.000353757,4.51E-06,-0.001319947,-0.001743135,0.003838537,4.31E-05,-6.08E-07,-8.17E-05,-0.000353757,4.31E-05,2.74E-05,-4.07E-07,6.95E-05,4.51E-06,-6.08E-07,-4.07E-07,6.77E-09,-1.56E-06,-0.001319947,-8.17E-05,6.95E-05,-1.56E-06,0.009720239,0.006859055,-0.001499312,-0.000364021,4.79E-06,-0.001511752,-0.001499312,0.003787236,3.85E-05,-6.30E-07,-2.60E-06,-0.000364021,3.85E-05,2.90E-05,-4.41E-07,8.74E-05,4.79E-06,-6.30E-07,-4.41E-07,7.38E-09,-1.83E-06,-0.001511752,-2.60E-06,8.74E-05,-1.83E-06,0.009538506
0.005527707,-0.001387469,-0.000287724,3.43E-06,-0.001276993,-0.001387469,0.004570763,-8.77E-06,1.89E-07,-7.69E-06,-0.000287724,-8.77E-06,2.36E-05,-3.33E-07,6.99E-05,3.43E-06,1.89E-07,-3.33E-07,5.32E-09,-1.32E-06,-0.001276993,-7.69E-06,6.99E-05,-1.32E-06,0.007954165,0.005851639,-0.001436783,-0.000297556,3.44E-06,-0.001004888,-0.001436783,0.004552572,-3.69E-06,8.87E-08,4.90E-05,-0.000297556,-3.69E-06,2.32E-05,-3.16E-07,5.71E-05,3.44E-06,8.87E-08,-3.16E-07,4.91E-09,-1.20E-06,-0.001004888,4.90E-05,5.71E-05,-1.20E-06,0.007811399
0.006030587,-0.001775682,-0.000284443,3.42E-06,0.000104181,-0.001775682,0.004215234,1.48E-05,-1.73E-08,-0.001121941,-0.000284443,1.48E-05,2.37E-05,-3.54E-07,-8.11E-06,3.42E-06,-1.73E-08,-3.54E-07,5.98E-09,-4.19E-07,0.000104181,-0.001121941,-8.11E-06,-4.19E-07,0.008591204,0.006125761,-0.001687279,-0.00026602,2.91E-06,-4.87E-05,-0.001687279,0.004209033,1.39E-05,-5.91E-08,-0.000873747,-0.00026602,1.39E-05,1.98E-05,-2.70E-07,-1.55E-05,2.91E-06,-5.91E-08,-2.70E-07,4.24E-09,-1.72E-07,-4.87E-05,-0.000873747,-1.55E-05,-1.72E-07,0.008348756
0.007727695,-0.001896331,-0.000428748,5.58E-06,-0.000239946,-0.001896331,0.004043056,5.12E-05,-9.27E-07,-0.000523955,-0.000428748,5.12E-05,3.43E-05,-5.15E-07,4.43E-05,5.58E-06,-9.27E-07,-5.15E-07,8.67E-09,-1.69E-06,-0.000239946,-0.000523955,4.43E-05,-1.69E-06,0.009760653,0.008096774,-0.002162347,-0.0004363,5.54E-06,-0.000486129,-0.002162347,0.004119477,6.61E-05,-1.07E-06,-0.00057771,-0.0004363,6.61E-05,3.32E-05,-4.80E-07,3.79E-05,5.54E-06,-1.07E-06,-4.80E-07,7.72E-09,-1.28E-06,-0.000486129,-0.00057771,3.79E-05,-1.28E-06,0.009302505
0.006293884,-0.0020373,-0.000333635,4.18E-06,-0.001038116,-0.0020373,0.004865704,4.13E-05,-6.78E-07,0.000385199,-0.000333635,4.13E-05,2.74E-05,-3.96E-07,1.33E-05,4.18E-06,-6.78E-07,-3.96E-07,6.44E-09,-7.86E-07,-0.001038116,0.000385199,1.33E-05,-7.86E-07,0.010092581,0.006682732,-0.002155609,-0.000362585,4.66E-06,-0.001150045,-0.002155609,0.004853763,4.40E-05,-6.64E-07,0.000299955,-0.000362585,4.40E-05,3.06E-05,-4.53E-07,2.74E-05,4.66E-06,-6.64E-07,-4.53E-07,7.46E-09,-9.99E-07,-0.001150045,0.000299955,2.74E-05,-9.99E-07,0.009776292
0.005827905,-0.001368919,-0.00030635,3.92E-06,-0.001160627,-0.001368919,0.00449196,2.05E-05,-5.15E-07,0.000234466,-0.00030635,2.05E-05,2.60E-05,-3.92E-07,8.20E-05,3.92E-06,-5.15E-07,-3.92E-07,6.60E-09,-1.81E-06,-0.001160627,0.000234466,8.20E-05,-1.81E-06,0.009363541,0.006414746,-0.001505033,-0.000349211,4.60E-06,-0.001303321,-0.001505033,0.004374441,2.14E-05,-4.23E-07,-0.000104725,-0.000349211,2.14E-05,3.03E-05,-4.64E-07,6.45E-05,4.60E-06,-4.23E-07,-4.64E-07,7.79E-09,-1.23E-06,-0.001303321,-0.000104725,6.45E-05,-1.23E-06,0.007662624
0.005974112,-0.001595257,-0.000294199,3.54E-06,-0.000391318,-0.001595257,0.004200744,-2.50E-06,1.64E-07,-3.01E-05,-0.000294199,-2.50E-06,2.49E-05,-3.62E-07,-1.74E-05,3.54E-06,1.64E-07,-3.62E-07,5.92E-09,-2.74E-07,-0.000391318,-3.01E-05,-1.74E-05,-2.74E-07,0.009314942,0.00582835,-0.001868398,-0.000260806,2.91E-06,-0.000360199,-0.001868398,0.004237536,4.48E-06,1.63E-07,-4.60E-05,-0.000260806,4.48E-06,2.12E-05,-2.98E-07,-1.38E-05,2.91E-06,1.63E-07,-2.98E-07,4.82E-09,-4.20E-07,-0.000360199,-4.60E-05,-1.38E-05,-4.20E-07,0.009457434
0.007144969,-0.001948173,-0.000390444,5.04E-06,-0.001788745,-0.001948173,0.004143823,4.78E-05,-8.21E-07,0.000469746,-0.000390444,4.78E-05,3.17E-05,-4.66E-07,8.38E-05,5.04E-06,-8.21E-07,-4.66E-07,7.61E-09,-1.65E-06,-0.001788745,0.000469746,8.38E-05,-1.65E-06,0.008810323,0.0073455,-0.001877213,-0.000422122,5.60E-06,-0.001656589,-0.001877213,0.004134404,4.72E-05,-8.09E-07,0.000418745,-0.000422122,4.72E-05,3.53E-05,-5.30E-07,7.82E-05,5.60E-06,-8.09E-07,-5.30E-07,8.71E-09,-1.63E-06,-0.001656589,0.000418745,7.82E-05,-1.63E-06,0.008585066
0.005780661,-0.001885885,-0.000306927,3.89E-06,-0.000585124,-0.001885885,0.004695689,4.82E-05,-7.87E-07,-0.00015939,-0.000306927,4.82E-05,2.50E-05,-3.66E-07,3.94E-06,3.89E-06,-7.87E-07,-3.66E-07,6.04E-09,-5.81E-07,-0.000585124,-0.00015939,3.94E-06,-5.81E-07,0.009062022,0.00573821,-0.001880798,-0.000295223,3.70E-06,-0.00081472,-0.001880798,0.004612867,4.40E-05,-7.51E-07,0.000229042,-0.000295223,4.40E-05,2.33E-05,-3.38E-07,2.49E-05,3.70E-06,-7.51E-07,-3.38E-07,5.59E-09,-1.04E-06,-0.00081472,0.000229042,2.49E-05,-1.04E-06,0.009500949
0.005940859,-0.001738379,-0.000283532,3.12E-06,-0.000789829,-0.001738379,0.004243954,2.33E-05,-2.14E-07,0.000169824,-0.000283532,2.33E-05,2.15E-05,-2.92E-07,6.34E-05,3.12E-06,-2.14E-07,-2.92E-07,4.63E-09,-1.71E-06,-0.000789829,0.000169824,6.34E-05,-1.71E-06,0.008528722,0.005677179,-0.001936914,-0.000259361,2.75E-06,-0.000686293,-0.001936914,0.00422611,3.60E-05,-3.60E-07,-3.66E-05,-0.000259361,3.60E-05,1.90E-05,-2.50E-07,4.69E-05,2.75E-06,-3.60E-07,-2.50E-07,3.85E-09,-1.33E-06,-0.000686293,-3.66E-05,4.69E-05,-1.33E-06,0.007967021
0.006632042,-0.001537135,-0.000346486,4.20E-06,-0.001392861,-0.001537135,0.004337065,1.94E-05,-4.27E-07,0.000111308,-0.000346486,1.94E-05,2.84E-05,-4.10E-07,3.91E-05,4.20E-06,-4.27E-07,-4.10E-07,6.73E-09,-7.60E-07,-0.001392861,0.000111308,3.91E-05,-7.60E-07,0.007646145,0.006633487,-0.001567665,-0.000309372,3.30E-06,-0.001204772,-0.001567665,0.004324585,1.41E-05,-2.67E-07,0.000285392,-0.000309372,1.41E-05,2.17E-05,-2.71E-07,3.35E-05,3.30E-06,-2.67E-07,-2.71E-07,3.95E-09,-8.13E-07,-0.001204772,0.000285392,3.35E-05,-8.13E-07,0.007705119
0.006347525,-0.001531232,-0.000302406,3.68E-06,-0.00081736,-0.001531232,0.004405172,4.04E-05,-6.96E-07,-0.000216893,-0.000302406,4.04E-05,2.22E-05,-3.18E-07,7.73E-06,3.68E-06,-6.96E-07,-3.18E-07,5.17E-09,-4.08E-07,-0.00081736,-0.000216893,7.73E-06,-4.08E-07,0.007926751,0.005572357,-0.001463755,-0.000244853,2.77E-06,-0.000637995,-0.001463755,0.004370645,2.46E-05,-3.70E-07,-0.000118937,-0.000244853,2.46E-05,1.73E-05,-2.38E-07,3.40E-06,2.77E-06,-3.70E-07,-2.38E-07,3.85E-09,-5.08E-07,-0.000637995,-0.000118937,3.40E-06,-5.08E-07,0.008014819
0.007185104,-0.002349765,-0.000369413,4.70E-06,-0.000588697,-0.002349765,0.004112625,8.73E-05,-1.30E-06,-0.000268233,-0.000369413,8.73E-05,2.84E-05,-4.22E-07,1.30E-05,4.70E-06,-1.30E-06,-4.22E-07,7.08E-09,-7.55E-07,-0.000588697,-0.000268233,1.30E-05,-7.55E-07,0.008455398,0.007233052,-0.002605826,-0.000384712,5.12E-06,-0.00111805,-0.002605826,0.00415436,0.000104831,-1.58E-06,-0.000164327,-0.000384712,0.000104831,3.06E-05,-4.67E-07,3.36E-05,5.12E-06,-1.58E-06,-4.67E-07,7.89E-09,-8.93E-07,-0.00111805,-0.000164327,3.36E-05,-8.93E-07,0.007858781
0.006880053,-0.002425805,-0.000365771,4.82E-06,-0.00112093,-0.002425805,0.004705355,8.82E-05,-1.41E-06,-0.000324078,-0.000365771,8.82E-05,2.90E-05,-4.46E-07,9.50E-05,4.82E-06,-1.41E-06,-4.46E-07,7.68E-09,-1.96E-06,-0.00112093,-0.000324078,9.50E-05,-1.96E-06,0.007273905,0.007654114,-0.002392263,-0.00039408,5.06E-06,-0.001617434,-0.002392263,0.004623009,8.20E-05,-1.29E-06,-0.000186204,-0.00039408,8.20E-05,2.93E-05,-4.36E-07,0.000120167,5.06E-06,-1.29E-06,-4.36E-07,7.26E-09,-2.32E-06,-0.001617434,-0.000186204,0.000120167,-2.32E-06,0.007810555
0.00568185,-0.001228588,-0.000275632,3.06E-06,-0.000974754,-0.001228588,0.004185046,-1.57E-06,9.63E-08,-0.000706094,-0.000275632,-1.57E-06,2.13E-05,-2.86E-07,4.72E-05,3.06E-06,9.63E-08,-2.86E-07,4.40E-09,-9.46E-07,-0.000974754,-0.000706094,4.72E-05,-9.46E-07,0.008219249,0.005545371,-0.001266597,-0.000269433,2.97E-06,-0.000780103,-0.001266597,0.004279289,7.35E-06,-2.84E-08,-0.000972684,-0.000269433,7.35E-06,2.04E-05,-2.72E-07,3.83E-05,2.97E-06,-2.84E-08,-2.72E-07,4.20E-09,-8.67E-07,-0.000780103,-0.000972684,3.83E-05,-8.67E-07,0.007942115
0.006707066,-0.001470303,-0.000371521,4.77E-06,-0.000657357,-0.001470303,0.004380568,2.29E-05,-5.26E-07,-7.50E-05,-0.000371521,2.29E-05,2.98E-05,-4.40E-07,1.72E-05,4.77E-06,-5.26E-07,-4.40E-07,7.27E-09,-8.58E-07,-0.000657357,-7.50E-05,1.72E-05,-8.58E-07,0.009418547,0.006761088,-0.001667905,-0.000385812,5.16E-06,-0.001156525,-0.001667905,0.004252567,3.38E-05,-6.33E-07,-0.000213829,-0.000385812,3.38E-05,3.22E-05,-4.88E-07,3.38E-05,5.16E-06,-6.33E-07,-4.88E-07,8.10E-09,-8.43E-07,-0.001156525,-0.000213829,3.38E-05,-8.43E-07,0.008021373
0.006295797,-0.001584002,-0.000313936,3.71E-06,-0.000997511,-0.001584002,0.004295619,4.29E-05,-7.51E-07,1.07E-05,-0.000313936,4.29E-05,2.31E-05,-3.20E-07,3.15E-05,3.71E-06,-7.51E-07,-3.20E-07,5.12E-09,-9.77E-07,-0.000997511,1.07E-05,3.15E-05,-9.77E-07,0.011301061,0.006425351,-0.001634318,-0.000312012,3.63E-06,-0.001147222,-0.001634318,0.004261923,4.22E-05,-6.98E-07,4.63E-05,-0.000312012,4.22E-05,2.25E-05,-3.07E-07,3.84E-05,3.63E-06,-6.98E-07,-3.07E-07,4.88E-09,-1.05E-06,-0.001147222,4.63E-05,3.84E-05,-1.05E-06,0.009335827
0.007175541,-0.001987687,-0.000397083,5.17E-06,-0.001195899,-0.001987687,0.004459464,8.02E-05,-1.37E-06,9.22E-05,-0.000397083,8.02E-05,3.07E-05,-4.52E-07,6.57E-05,5.17E-06,-1.37E-06,-4.52E-07,7.31E-09,-1.40E-06,-0.001195899,9.22E-05,6.57E-05,-1.40E-06,0.009501817,0.006515855,-0.001996906,-0.000346242,4.37E-06,-0.000983048,-0.001996906,0.004476796,7.92E-05,-1.35E-06,0.000135305,-0.000346242,7.92E-05,2.60E-05,-3.74E-07,5.57E-05,4.37E-06,-1.35E-06,-3.74E-07,6.00E-09,-1.35E-06,-0.000983048,0.000135305,5.57E-05,-1.35E-06,0.00970843
0.007188873,-0.00168364,-0.000383524,4.73E-06,-0.000875277,-0.00168364,0.004115503,1.76E-05,-2.02E-07,0.000321164,-0.000383524,1.76E-05,2.95E-05,-4.24E-07,4.72E-05,4.73E-06,-2.02E-07,-4.24E-07,6.84E-09,-1.29E-06,-0.000875277,0.000321164,4.72E-05,-1.29E-06,0.008345381,0.00757072,-0.001825324,-0.000420907,5.42E-06,-0.001237595,-0.001825324,0.004080355,2.90E-05,-3.73E-07,0.000287261,-0.000420907,2.90E-05,3.30E-05,-4.86E-07,8.19E-05,5.42E-06,-3.73E-07,-4.86E-07,7.98E-09,-1.90E-06,-0.001237595,0.000287261,8.19E-05,-1.90E-06,0.008579607
0.005754695,-0.001651152,-0.000272402,3.05E-06,4.28E-05,-0.001651152,0.004320232,2.28E-05,-2.60E-07,-0.000176352,-0.000272402,2.28E-05,2.15E-05,-2.99E-07,-4.60E-05,3.05E-06,-2.60E-07,-2.99E-07,4.81E-09,2.59E-07,4.28E-05,-0.000176352,-4.60E-05,2.59E-07,0.007580597,0.005998348,-0.001873509,-0.000279161,3.10E-06,0.00018225,-0.001873509,0.004233075,3.49E-05,-4.22E-07,-7.13E-05,-0.000279161,3.49E-05,2.19E-05,-3.03E-07,-6.70E-05,3.10E-06,-4.22E-07,-3.03E-07,4.83E-09,6.18E-07,0.00018225,-7.13E-05,-6.70E-05,6.18E-07,0.007576096
0.004967808,-0.00158816,-0.000218806,2.48E-06,-0.001119951,-0.00158816,0.004461422,1.54E-05,-1.89E-07,-0.000112111,-0.000218806,1.54E-05,1.79E-05,-2.61E-07,4.10E-05,2.48E-06,-1.89E-07,-2.61E-07,4.52E-09,-1.26E-06,-0.001119951,-0.000112111,4.10E-05,-1.26E-06,0.009038578,0.005221818,-0.001415638,-0.000225966,2.45E-06,-0.00092346,-0.001415638,0.004489772,1.50E-06,1.64E-08,-0.000176651,-0.000225966,1.50E-06,1.76E-05,-2.43E-07,1.88E-05,2.45E-06,1.64E-08,-2.43E-07,3.98E-09,-7.56E-07,-0.00092346,-0.000176651,1.88E-05,-7.56E-07,0.008341603
0.005940753,-0.002094272,-0.000256651,2.82E-06,-0.000909442,-0.002094272,0.005076828,3.29E-05,-4.31E-07,-0.000237261,-0.000256651,3.29E-05,1.92E-05,-2.62E-07,4.14E-05,2.82E-06,-4.31E-07,-2.62E-07,4.10E-09,-9.04E-07,-0.000909442,-0.000237261,4.14E-05,-9.04E-07,0.008954862,0.006500313,-0.002231513,-0.000281834,3.09E-06,-0.001045517,-0.002231513,0.005016479,3.23E-05,-3.54E-07,-0.000272928,-0.000281834,3.23E-05,2.09E-05,-2.82E-07,3.49E-05,3.09E-06,-3.54E-07,-2.82E-07,4.30E-09,-6.91E-07,-0.001045517,-0.000272928,3.49E-05,-6.91E-07,0.008139411
0.00637982,-0.00175178,-0.000323729,3.82E-06,-0.000451914,-0.00175178,0.004348678,2.92E-05,-3.13E-07,-0.000731006,-0.000323729,2.92E-05,2.50E-05,-3.45E-07,6.47E-06,3.82E-06,-3.13E-07,-3.45E-07,5.33E-09,-5.28E-07,-0.000451914,-0.000731006,6.47E-06,-5.28E-07,0.008454876,0.006797522,-0.001879454,-0.000346062,4.13E-06,-0.000567471,-0.001879454,0.004292499,3.43E-05,-3.43E-07,-0.000680347,-0.000346062,3.43E-05,2.65E-05,-3.67E-07,1.05E-05,4.13E-06,-3.43E-07,-3.67E-07,5.66E-09,-5.47E-07,-0.000567471,-0.000680347,1.05E-05,-5.47E-07,0.008166899
0.006183303,-0.001740516,-0.000342283,4.38E-06,-0.000341316,-0.001740516,0.00399295,5.73E-05,-9.32E-07,-0.000282734,-0.000342283,5.73E-05,2.80E-05,-4.16E-07,-1.22E-05,4.38E-06,-9.32E-07,-4.16E-07,6.89E-09,-2.14E-07,-0.000341316,-0.000282734,-1.22E-05,-2.14E-07,0.009281994,0.005766291,-0.001277675,-0.000315568,3.91E-06,-0.000325747,-0.001277675,0.003948361,2.69E-05,-5.43E-07,-3.05E-05,-0.000315568,2.69E-05,2.52E-05,-3.63E-07,-2.64E-06,3.91E-06,-5.43E-07,-3.63E-07,5.92E-09,-4.63E-07,-0.000325747,-3.05E-05,-2.64E-06,-4.63E-07,0.0090756
0.006005666,-0.001710286,-0.000293798,3.52E-06,-0.000492597,-0.001710286,0.004241503,3.85E-05,-4.92E-07,-0.000205053,-0.000293798,3.85E-05,2.32E-05,-3.30E-07,-1.15E-05,3.52E-06,-4.92E-07,-3.30E-07,5.27E-09,-2.35E-07,-0.000492597,-0.000205053,-1.15E-05,-2.35E-07,0.008407423,0.005618658,-0.00139352,-0.000270696,3.18E-06,-0.000502789,-0.00139352,0.004193263,1.33E-05,-1.07E-07,-0.000209177,-0.000270696,1.33E-05,2.19E-05,-3.13E-07,-1.73E-05,3.18E-06,-1.07E-07,-3.13E-07,5.07E-09,-1.12E-07,-0.000502789,-0.000209177,-1.73E-05,-1.12E-07,0.008558846
0.007571478,-0.00193459,-0.000408218,5.10E-06,-0.000604766,-0.00193459,0.004392769,6.53E-05,-1.05E-06,-0.000157813,-0.000408218,6.53E-05,3.18E-05,-4.61E-07,2.90E-05,5.10E-06,-1.05E-06,-4.61E-07,7.51E-09,-1.23E-06,-0.000604766,-0.000157813,2.90E-05,-1.23E-06,0.010100126,0.007221311,-0.001716561,-0.000397803,4.99E-06,-0.000441164,-0.001716561,0.0044439,5.90E-05,-1.02E-06,-0.000259035,-0.000397803,5.90E-05,3.17E-05,-4.59E-07,7.44E-06,4.99E-06,-1.02E-06,-4.59E-07,7.41E-09,-8.11E-07,-0.000441164,-0.000259035,7.44E-06,-8.11E-07,0.009928855
0.008196649,-0.002360047,-0.00041699,5.24E-06,-0.001386187,-0.002360047,0.004779158,7.42E-05,-1.19E-06,0.000312762,-0.00041699,7.42E-05,3.03E-05,-4.43E-07,5.13E-05,5.24E-06,-1.19E-06,-4.43E-07,7.25E-09,-1.01E-06,-0.001386187,0.000312762,5.13E-05,-1.01E-06,0.006313274,0.008327438,-0.002294887,-0.00044006,5.65E-06,-0.001305221,-0.002294887,0.004767769,6.53E-05,-1.05E-06,0.000465328,-0.00044006,6.53E-05,3.29E-05,-4.85E-07,5.52E-05,5.65E-06,-1.05E-06,-4.85E-07,7.96E-09,-1.15E-06,-0.001305221,0.000465328,5.52E-05,-1.15E-06,0.006109881
0.006065515,-0.002212354,-0.000275569,3.19E-06,-0.00057023,-0.002212354,0.004498328,5.12E-05,-5.36E-07,-0.000668753,-0.000275569,5.12E-05,2.07E-05,-2.94E-07,2.26E-05,3.19E-06,-5.36E-07,-2.94E-07,4.77E-09,-7.33E-07,-0.00057023,-0.000668753,2.26E-05,-7.33E-07,0.007769485,0.005656411,-0.002142971,-0.00023966,2.57E-06,-0.000423797,-0.002142971,0.004472095,4.66E-05,-4.78E-07,-0.000682602,-0.00023966,4.66E-05,1.71E-05,-2.29E-07,7.40E-06,2.57E-06,-4.78E-07,-2.29E-07,3.58E-09,-4.46E-07,-0.000423797,-0.000682602,7.40E-06,-4.46E-07,0.007657015
0.005956356,-0.00163808,-0.000307672,3.88E-06,-0.001027037,-0.00163808,0.004370293,3.36E-05,-6.99E-07,1.21E-05,-0.000307672,3.36E-05,2.52E-05,-3.70E-07,3.31E-05,3.88E-06,-6.99E-07,-3.70E-07,6.09E-09,-8.69E-07,-0.001027037,1.21E-05,3.31E-05,-8.69E-07,0.008021024,0.006051479,-0.001858299,-0.000326571,4.29E-06,-0.001090516,-0.001858299,0.004405571,5.02E-05,-9.29E-07,2.39E-05,-0.000326571,5.02E-05,2.78E-05,-4.21E-07,4.20E-05,4.29E-06,-9.29E-07,-4.21E-07,7.05E-09,-1.05E-06,-0.001090516,2.39E-05,4.20E-05,-1.05E-06,0.008174263
0.008536452,-0.002644385,-0.000414599,4.94E-06,-0.000712249,-0.002644385,0.004412392,6.15E-05,-7.55E-07,0.000562314,-0.000414599,6.15E-05,2.92E-05,-4.02E-07,1.41E-05,4.94E-06,-7.55E-07,-4.02E-07,6.24E-09,-8.85E-07,-0.000712249,0.000562314,1.41E-05,-8.85E-07,0.007891993,0.007526228,-0.002592858,-0.000366853,4.45E-06,-0.00040546,-0.002592858,0.004386866,6.39E-05,-8.51E-07,0.000482241,-0.000366853,6.39E-05,2.68E-05,-3.81E-07,1.99E-06,4.45E-06,-8.51E-07,-3.81E-07,6.18E-09,-8.43E-07,-0.00040546,0.000482241,1.99E-06,-8.43E-07,0.008396646
0.006377143,-0.001311461,-0.000311984,3.72E-06,-0.00075937,-0.001311461,0.004400707,-1.45E-05,2.59E-07,-0.000116347,-0.000311984,-1.45E-05,2.55E-05,-3.71E-07,2.24E-05,3.72E-06,2.59E-07,-3.71E-07,6.10E-09,-8.06E-07,-0.00075937,-0.000116347,2.24E-05,-8.06E-07,0.008912,0.006592136,-0.00137622,-0.000338233,4.23E-06,-0.000582054,-0.00137622,0.004313117,-2.16E-06,-3.12E-08,5.00E-05,-0.000338233,-2.16E-06,2.83E-05,-4.22E-07,6.82E-06,4.23E-06,-3.12E-08,-4.22E-07,7.04E-09,-6.04E-07,-0.000582054,5.00E-05,6.82E-06,-6.04E-07,0.008720222
0.005271563,-0.001340011,-0.000280889,3.58E-06,-0.000971448,-0.001340011,0.003772979,7.05E-06,1.91E-08,3.00E-05,-0.000280889,7.05E-06,2.48E-05,-3.75E-07,4.15E-05,3.58E-06,1.91E-08,-3.75E-07,6.29E-09,-1.04E-06,-0.000971448,3.00E-05,4.15E-05,-1.04E-06,0.006097524,0.005191147,-0.001265515,-0.000267897,3.32E-06,-0.001143831,-0.001265515,0.003776486,4.52E-06,2.43E-08,3.51E-05,-0.000267897,4.52E-06,2.30E-05,-3.38E-07,5.45E-05,3.32E-06,2.43E-08,-3.38E-07,5.57E-09,-1.21E-06,-0.001143831,3.51E-05,5.45E-05,-1.21E-06,0.006382665
0.006078037,-0.002177748,-0.000251341,2.60E-06,-0.000358497,-0.002177748,0.004780371,4.46E-05,-5.42E-07,-0.000532612,-0.000251341,4.46E-05,1.78E-05,-2.42E-07,-6.11E-06,2.60E-06,-5.42E-07,-2.42E-07,3.93E-09,6.68E-08,-0.000358497,-0.000532612,-6.11E-06,6.68E-08,0.005080449,0.005439921,-0.001803188,-0.000229696,2.41E-06,-0.000631954,-0.001803188,0.004789661,2.96E-05,-3.72E-07,-0.000495238,-0.000229696,2.96E-05,1.71E-05,-2.35E-07,8.79E-06,2.41E-06,-3.72E-07,-2.35E-07,3.80E-09,-1.89E-07,-0.000631954,-0.000495238,8.79E-06,-1.89E-07,0.00568553
