pv1..Const,pv1..male,pv1..age,pv1..I(age^2),pv1..vaccine08,pv1.global_nonconst,stat1.Const,stat1.male,stat1.age,stat1.I(age^2),stat1.vaccine08,stat1.global_nonconst,pv2..Const,pv2..male,pv2..age,pv2..I(age^2),pv2..vaccine08,pv2.global_nonconst,stat2.Const,stat2.male,stat2.age,stat2.I(age^2),stat2.vaccine08,stat2.global_nonconst
0.145254428,0.47273726,0.217740395,0.269641004,0.018362988,0.023197701,2.121392474,0.515570642,1.519201334,1.218572388,5.561184248,7.527404238,0.161073605,0.474681811,0.227606501,0.264386841,0.015896879,0.025123746,1.964117858,0.511056619,1.455756585,1.245640049,5.814244697,7.367883641
0.448647368,0.54392037,0.000766639,0.000607855,0.125851251,0.000433953,0.574066853,0.368321955,11.3203095,11.75176842,2.342947191,15.48515047,0.448233855,0.543440206,0.000831279,0.000654141,0.11913764,0.000461452,0.575114051,0.369200831,11.17006189,11.61522457,2.428621309,15.36226455
0.989059996,0.285099106,0.00139515,0.002179532,0.008047479,5.69E-05,0.00018801,1.142621341,10.2121951,9.391841144,7.022877782,19.54962305,0.989038506,0.280370979,0.001166789,0.00171496,0.006192955,2.75E-05,0.00018875,1.165290763,10.54220945,9.832062193,7.493283111,21.00077059
0.366895584,0.001701719,0.001710919,0.009396616,0.051198794,4.47E-06,0.814151887,9.846318981,9.836401156,6.745846958,3.801758232,24.63727205,0.371666284,0.001747982,0.001154584,0.004744976,0.053892011,3.18E-06,0.798085857,9.796985385,10.56164435,7.97416041,3.716040968,25.3193213
0.080129966,0.922480776,0.111892295,0.099342261,0.056831854,0.055058787,3.062263662,0.009469099,2.527289177,2.716071221,3.627507984,5.798707615,0.084835203,0.92301099,0.136712422,0.145822598,0.054944568,0.062471517,2.969745433,0.009339606,2.214578212,2.115414183,3.683767419,5.546089122
0.177935484,0.044688941,0.094902884,0.045526475,0.001008027,0.000236548,1.814783367,4.030339738,2.789178233,3.999029334,10.81276376,16.69871972,0.184490908,0.048048163,0.108672641,0.053806672,0.001344539,0.000358462,1.761071612,3.908300484,2.573418819,3.718686831,10.28035735,15.86737583
0.539341499,0.722364766,0.032047946,0.087225908,0.342178464,0.039112941,0.376761582,0.126238175,4.595930313,2.924839326,0.902252449,6.482603778,0.55191781,0.722723089,0.036825729,0.098565347,0.329564826,0.042186403,0.353892673,0.125898516,4.358453161,2.728604948,0.950607048,6.331314642
0.607718747,0.203116896,0.001814327,0.004030168,0.040923537,0.000220733,0.263510266,1.619819941,9.728498139,8.270172511,4.179178309,16.8371147,0.621842018,0.196058366,0.002689956,0.005994359,0.039558035,0.000402776,0.243287093,1.671495337,9.006673179,7.551997529,4.236740902,15.634262
0.784127526,0.360906097,0.021006569,0.068517729,0.452446541,0.025337138,0.075045408,0.834737853,5.326247239,3.318177892,0.564515595,7.350968088,0.792655256,0.361317861,0.023194471,0.066339352,0.349152612,0.029847207,0.069097584,0.833307536,5.153881409,3.371350531,0.876534501,7.023328041
0.133372039,0.329151787,0.467504477,0.571795196,0.06943081,0.067079646,2.252809769,0.952232095,0.527868239,0.319688016,3.296425685,5.403749236,0.139916531,0.32454869,0.434659604,0.533483925,0.065372182,0.072534902,2.178876903,0.97052737,0.610340581,0.387751042,3.395559491,5.247374862
0.201156004,0.614819509,0.155510248,0.120690101,0.125152716,0.082929375,1.633961412,0.25321619,2.017350807,2.408342406,2.351622137,4.979531872,0.221901346,0.613283184,0.176729506,0.141995668,0.114876938,0.084079914,1.492032675,0.255421582,1.824913623,2.15619784,2.485813491,4.951975146
0.174948131,0.987591331,0.0982835,0.080028892,0.079521646,0.070391571,1.840024025,0.000241883,2.733178586,3.064314877,3.074651296,5.3073635,0.172409696,0.987869727,0.085756902,0.060129632,0.071095983,0.046810127,1.861865091,0.00023115,2.952272301,3.53380547,3.257533675,6.123311403
0.046321911,0.073193093,2.80E-06,5.49E-05,0.205832872,1.03E-06,3.969849553,3.209919301,21.95214329,16.26938387,1.600496443,27.57853493,0.045585101,0.075995788,2.58E-06,3.36E-05,0.156731187,5.28E-07,3.996860455,3.148521604,22.10474833,17.19999413,2.005484738,28.91015218
0.26914583,0.034935206,0.005704286,0.042916112,0.117339036,0.000180065,1.221095177,4.448339231,7.64142431,4.098703477,2.452484181,17.24438002,0.285746753,0.033436664,0.00419083,0.026251003,0.102623354,0.00031916,1.139553227,4.523280305,8.199224622,4.93940951,2.664293981,16.09963328
0.637886771,0.143146345,0.008281403,0.003654072,0.003565376,0.000367869,0.221516595,2.143806226,6.971586857,8.448188543,8.492887205,15.81556942,0.646663028,0.14267255,0.012738464,0.005893918,0.004226185,0.000520424,0.210133194,2.148894892,6.205073821,7.582453008,8.183983837,15.12173215
0.847013686,0.393980095,0.002897866,0.005354937,0.562566761,0.00908485,0.037222036,0.72662271,8.870683675,7.755494814,0.335279464,9.402294183,0.850083442,0.392385504,0.00276117,0.00422566,0.542938721,0.008280278,0.035725521,0.731536803,8.958927416,8.184208993,0.370120264,9.587757573
0.473761335,0.420921273,0.021430858,0.087242463,0.205322996,0.008738316,0.513189642,0.647741607,5.2914103,2.924533016,1.604101072,9.480075648,0.455739124,0.417050446,0.01662835,0.078571274,0.204551942,0.006975306,0.55633891,0.658611834,5.735181465,3.094210141,1.609572244,9.930758185
0.953245243,0.035688955,0.008044717,0.012644099,0.009801345,0.000111575,0.003437708,4.411905493,7.023492462,6.21823653,6.670649658,18.20162377,0.951817521,0.032577592,0.004912355,0.008011767,0.010807406,8.78E-05,0.003651124,4.567841327,7.911425205,7.030842018,6.496713847,18.68125354
0.765048601,0.645436043,0.000138787,0.000167184,0.026694594,5.63E-05,0.089315943,0.211702781,14.51854553,14.16806708,4.910455933,19.56863954,0.761293933,0.642419646,0.000188305,0.00025426,0.020065574,0.000111369,0.092283542,0.215591572,13.94433148,13.38045645,5.406180473,18.20533098
0.712892626,0.358463469,0.019651699,0.053359886,0.008327452,0.001142132,0.13540486,0.843269129,5.44257313,3.732612111,6.961664615,13.54971654,0.721379539,0.359141722,0.022830224,0.063110071,0.009086507,0.00171307,0.127174742,0.840892212,5.18137701,3.453707182,6.805744322,12.73893692
0.821787846,0.177933923,0.002112862,0.000976823,0.009413128,0.000120889,0.050735795,1.814796426,9.448809399,10.87098991,6.742714659,18.04126746,0.832831532,0.175456751,0.002977137,0.000985901,0.008572907,0.000129216,0.04455115,1.835691663,8.821427289,10.85385905,6.909706273,17.9080436
0.919958298,0.002097185,0.005814645,0.016844004,0.088970477,0.00017442,0.010097487,9.462469974,7.60686623,5.712555267,2.892903055,17.30808894,0.919607486,0.002180043,0.006830009,0.02024534,0.080371011,0.000181276,0.010186494,9.391411631,7.317138173,5.390614501,3.057383123,17.23098099
0.277155764,0.019887827,0.00026353,0.000278193,0.01151319,1.20E-06,1.180984001,5.421714027,13.31330272,13.21179552,6.384334786,27.2615501,0.279013683,0.018683937,0.00045032,0.000625632,0.011934652,1.72E-06,1.171887821,5.530858367,12.31090182,11.6981232,6.320551264,26.55137681
0.354563331,0.328007348,0.004034912,0.000832289,0.120006349,0.001170885,0.857057892,0.956748913,8.268036402,11.16780802,2.417238069,13.49999121,0.372316481,0.329077712,0.006458852,0.001474084,0.103705561,0.001447048,0.795918495,0.95252382,7.417610833,10.11073238,2.64761226,13.07645931
0.499809513,0.152218004,0.005448935,0.0507252,0.07671487,9.14E-05,0.455340868,2.049881832,7.724072411,3.817323696,3.133160774,18.60030853,0.489363743,0.151457653,0.003716784,0.040915652,0.076730711,7.25E-05,0.477924933,2.057508336,8.417245672,4.179504887,3.132824122,19.06373887
0.016057091,0.080979369,0.51028662,0.346163195,0.293150554,0.052783453,5.796611451,3.045135276,0.433479317,0.88747236,1.105095564,5.883115044,0.01337019,0.081080619,0.49512025,0.31129099,0.270475284,0.05020968,6.119456538,3.043106487,0.465380104,1.02519039,1.214334993,5.9830949
0.559549209,0.891506439,0.108049671,0.247614106,0.008258338,0.002865298,0.340485338,0.018604489,2.582517815,1.336715061,6.976577825,11.71016611,0.562691164,0.891407761,0.117257925,0.262173659,0.008144399,0.002769981,0.335065995,0.018638558,2.45356984,1.257242685,7.001444024,11.77782955
0.411770603,0.797961771,0.159385516,0.36521969,0.03139486,0.010126804,0.67368266,0.06552875,1.98004643,0.819864828,4.631240339,9.185138941,0.440027659,0.799983361,0.166168182,0.354370943,0.025176803,0.01083359,0.596210231,0.064195666,1.917177171,0.857743449,5.011684172,9.050207555
0.685430398,0.007769521,0.002280899,0.003693696,0.008972422,7.37E-05,0.164076921,7.08584417,9.308526339,8.428575465,6.828307995,19.02995858,0.690501224,0.008549999,0.003072091,0.005305482,0.008018109,8.22E-05,0.158543297,6.914490702,8.764150651,7.772253577,7.029425038,18.81280788
0.218138282,0.011233545,0.000548352,0.001690376,0.023874296,6.65E-06,1.516576667,6.427992852,11.9436072,9.858623232,5.103741274,23.84104416,0.202612004,0.010516018,0.000315923,0.001103774,0.020333773,3.21E-06,1.62344569,6.545323893,12.97354481,10.64485748,5.383009454,25.29566629
0.416334275,0.249893815,6.64E-06,1.78E-06,0.014324078,2.42E-06,0.660639477,1.323897234,20.29505491,22.82400851,5.99775702,25.86531425,0.418650957,0.252465456,7.61E-06,1.86E-06,0.010455129,2.02E-06,0.654099067,1.309609024,20.0330593,22.73720647,6.555655977,26.22200373
0.012726097,0.517778693,0.226859555,0.265697893,0.927489918,0.303756018,6.206793165,0.418315665,1.460443584,1.238823612,0.008281612,2.383060946,0.015226831,0.512887797,0.222150683,0.242215297,0.928560561,0.320418398,5.890031147,0.428170962,1.490424016,1.367654412,0.008038203,2.276255286
0.185142285,0.45545667,0.013163804,0.002611172,0.020260762,0.001618078,1.755855656,0.557036703,6.146962047,9.061013429,5.38928578,12.85303211,0.185988124,0.458807915,0.017488888,0.004319055,0.022732337,0.002204105,1.749114232,0.548801254,5.646636337,8.144559486,5.188843661,12.23486762
0.390597986,0.519110565,0.034559836,0.028580349,0.057163523,0.035126835,0.737079631,0.415660075,4.466791219,4.792714624,3.617826076,6.697579811,0.398860677,0.520153917,0.035820024,0.028294434,0.036508792,0.024370871,0.711758419,0.413588111,4.405652253,4.810037227,4.373180329,7.428733348
0.994626335,0.151352716,0.00755161,0.013319319,0.010128232,0.000472768,4.54E-05,2.058564285,7.136840253,6.126195523,6.612202494,15.31381133,0.994539304,0.152266971,0.005695625,0.010062799,0.010065487,0.000358043,4.68E-05,2.049392159,7.644165253,6.62374553,6.623269889,15.86971366
0.981405105,0.066741939,0.002111836,0.002581029,0.139280724,0.000635956,0.000543233,3.361384403,9.449699947,9.082245902,2.185887882,14.72076156,0.980745095,0.069237902,0.001893887,0.002541505,0.135251306,0.000512333,0.000582488,3.300995706,9.649640429,9.110470682,2.231171022,15.15307326
0.010604791,0.688796519,0.770196051,0.987989876,0.15635204,0.163256469,6.530369768,0.160391293,0.085333196,0.000226594,2.009158323,3.624865768,0.00806746,0.689073519,0.744960542,0.986360395,0.157529592,0.140440319,7.01843742,0.160090164,0.105814492,0.000292258,1.997781848,3.925945306
0.06924531,0.036732317,0.000130488,0.000616026,3.04E-05,7.03E-08,3.300819948,4.362779908,14.63472948,11.72691705,17.39433441,32.93963715,0.081999837,0.036554489,0.000402825,0.001547515,1.01E-05,3.47E-08,3.024811735,4.371048666,12.51904279,10.02116601,19.49863143,34.35272381
0.52488384,0.306900949,0.003931301,0.000332408,0.544050768,0.000485171,0.404286406,1.043965684,8.315276995,12.87833429,0.368083527,15.26201779,0.541976843,0.301047326,0.004649656,0.000411429,0.542536213,0.000622254,0.371888181,1.069549054,8.010902565,12.47956206,0.370859364,14.76432337
0.457078122,0.864948302,0.079187651,0.096203387,0.00063464,0.000924463,0.553040206,0.028926739,3.08149615,2.767382037,11.67152361,13.97259567,0.429421146,0.865338204,0.070516237,0.092891041,0.00065751,0.000782093,0.624388516,0.028758346,3.27096257,2.823544972,11.60567083,14.30707477
0.732045633,0.060838024,0.017892999,0.049609661,0.439704365,0.004182129,0.117241633,3.514390676,5.60659509,3.85460318,0.597053755,10.95386965,0.72467074,0.056106256,0.010390318,0.031339033,0.42653203,0.003536511,0.124061313,3.648899999,6.566721474,4.63429414,0.632247726,11.28922922
0.00742065,0.91316867,0.272074383,0.141624718,0.099173515,0.084525393,7.168216847,0.011890298,1.206258508,2.16021668,2.718784427,4.941406554,0.008444133,0.913766839,0.294333034,0.162792515,0.096043984,0.098554989,6.93677279,0.011726401,1.099695065,1.948092827,2.770036294,4.634281251
0.985970231,0.486925424,0.000578245,0.000874688,0.097262171,0.000989513,0.000309219,0.483313133,11.84473712,11.07564976,2.74987271,13.83659531,0.985598752,0.479386472,0.000358052,0.000306895,0.097987166,0.000694232,0.000325812,0.500258705,12.73930076,13.02783694,2.738002752,14.54540856
0.1621695,0.541273753,0.128002695,0.107438888,0.304952875,0.18571421,1.953878661,0.373184105,2.316561573,2.591494915,1.052409212,3.367092588,0.187808752,0.542456185,0.152737758,0.1284038,0.282206309,0.217587449,1.734723759,0.371006435,2.04469336,2.311696962,1.156434086,3.050308888
0.856030252,0.186462055,0.00156737,0.000872439,0.046058723,0.00028461,0.032916762,1.745352511,9.997687089,11.08042275,3.979445512,16.32878016,0.857859051,0.181995412,0.002036589,0.001115824,0.027919935,0.00014197,0.03207687,1.781254044,9.516262506,10.62477819,4.833004489,17.71978906
0.73547456,0.796952706,0.003640985,0.009533291,0.075073146,0.002967321,0.114144119,0.066199614,8.454714239,6.720088233,3.168461219,11.64019174,0.752574912,0.795365138,0.009024792,0.021906121,0.07526734,0.005311456,0.099380015,0.067262467,6.817914119,5.253226009,3.164242618,10.47577873
0.012457563,0.023973479,0.962437997,0.952984965,0.259725075,0.027735586,6.244555666,5.096550058,0.002217882,0.003476134,1.270221797,7.170078009,0.012605934,0.024524075,0.961595834,0.95101764,0.230349166,0.030380692,6.223588837,5.05718259,0.002318527,0.003773509,1.438704064,6.987896001
0.040681622,0.718429741,0.421722916,0.268008276,0.02633779,0.053940305,4.189227887,0.130002216,0.645509013,1.226912752,4.933705052,5.839754627,0.036216154,0.716375104,0.413581456,0.244695743,0.026248936,0.054643773,4.386897747,0.131992425,0.668481703,1.353336091,4.939545641,5.813840041
0.576801274,0.662463285,0.061720843,0.141537323,0.009260767,0.002905922,0.311434462,0.190545145,3.490529431,2.161165232,6.771833108,11.68200878,0.582918489,0.663917985,0.07303121,0.158656266,0.008958246,0.002917326,0.301540154,0.18879912,3.213542404,1.986987055,6.831132186,11.67417536
0.028714915,0.532000122,0.483997016,0.323136333,0.021044988,0.045559153,4.784624051,0.39056965,0.489843742,0.976209829,5.323062937,6.177487482,0.037435047,0.532906749,0.504341953,0.348087564,0.021596827,0.048876957,4.330509135,0.388845751,0.445788061,0.880416738,5.277977044,6.036898455
0.459072939,0.306888058,0.047621451,0.055563844,0.09528848,0.017901573,0.548154029,1.04402133,3.923295188,3.665083955,2.782681952,8.045733389,0.459555827,0.307930564,0.043657295,0.047125841,0.092977022,0.014962255,0.546976271,1.039531042,4.06976705,3.940889911,2.822059724,8.404449228
0.920461611,0.251352334,0.026617654,0.086614084,0.272429837,0.015377985,0.009970475,1.315771568,4.915441828,2.936203608,1.204471304,8.34963662,0.920267508,0.25661378,0.02564879,0.088263784,0.267169561,0.014256582,0.010019361,1.286933809,4.979540835,2.905757379,1.231221787,8.501073218
0.38531881,0.461675654,0.000156272,0.000288711,0.005078516,2.08E-05,0.753663527,0.541829152,14.29509047,13.14224646,7.85126518,21.56331092,0.366624898,0.466143802,7.08E-05,0.000119846,0.004721588,7.23E-06,0.815072173,0.53110229,15.7901251,14.79510093,7.983105444,23.67517324
0.467161539,0.394879191,0.000487814,9.66E-05,0.051062487,7.35E-05,0.528681911,0.723864531,12.16167943,15.20238266,3.806222545,19.03560672,0.479234817,0.389730971,0.000423691,3.85E-05,0.04775167,2.32E-05,0.500604074,0.739781217,12.42470879,16.94469849,3.918704301,21.3407075
0.661405636,0.196134028,0.096650345,0.121082352,0.009145406,0.003049986,0.191820615,1.670929903,2.75996512,2.403264346,6.794208407,11.58523628,0.660519011,0.194172282,0.075994258,0.08261296,0.007432285,0.002812038,0.192893747,1.685673486,3.148554443,3.012731686,7.165406472,11.74769158
0.380608867,0.007232199,0.000231293,0.00045634,0.025339185,3.06E-06,0.76873438,7.214375086,13.55808456,12.28611722,5.000555462,25.39211553,0.390414339,0.007129682,0.000446628,0.000913906,0.026539405,5.83E-06,0.737651149,7.24000405,12.32626944,10.99433938,4.920528027,24.10655631
0.516954538,0.005308033,0.0003619,0.000460934,0.026671319,8.96E-07,0.419964942,7.77138525,12.71930372,12.26742532,4.911962659,27.85101894,0.534087594,0.003786911,0.000229971,0.000174783,0.02522503,1.41E-06,0.386608373,8.383266874,13.56884504,14.08444536,5.008371166,26.9447356
0.532183591,0.495520049,0.004460794,0.00262401,0.555778123,0.010459301,0.390220365,0.464517927,8.086023193,9.052046228,0.347067038,9.120527378,0.550978051,0.497550937,0.010037436,0.00696432,0.560351342,0.0251558,0.355567941,0.460156295,6.628240644,7.282148228,0.339096262,7.365333583
0.021552749,0.584044737,0.352856311,0.242706025,0.019014639,0.044296699,5.281534202,0.299741157,0.863158515,1.364807554,5.500168687,6.233690243,0.021872872,0.585293012,0.35048441,0.243481523,0.01164952,0.030331716,5.255869379,0.297755408,0.871702521,1.360322931,6.3634441,6.991122775
0.378644509,0.429458674,8.82E-06,2.07E-06,0.006992084,4.79E-07,0.775098136,0.624286955,19.75167327,22.53182851,7.275001239,29.10143627,0.375633909,0.430720949,1.23E-05,3.12E-06,0.005435875,3.77E-07,0.78494213,0.620878684,19.11675905,21.74353784,7.728404955,29.5818776
0.197087435,0.573328892,0.055816636,0.044567359,0.078349369,0.033346128,1.663826746,0.317144298,3.657520646,4.034936242,3.098813673,6.801627258,0.216499674,0.57457865,0.06476708,0.053378314,0.079621284,0.046911941,1.527422632,0.315081393,3.410900862,3.732035313,3.072615322,6.118966069
0.224897206,0.530949384,0.117835504,0.161979101,0.059912402,0.039350607,1.472845931,0.392574207,2.445857124,1.955651933,3.539807827,6.47048778,0.230592298,0.527166023,0.10593719,0.140616753,0.056126101,0.034734814,1.437204202,0.399851374,2.61380669,2.171196902,3.648311028,6.720025609
0.905892391,0.092120099,0.012343471,0.021145459,0.063069786,0.004643099,0.013976253,2.836929392,6.260853623,5.314763926,3.454762743,10.74474638,0.907861466,0.091236394,0.015469261,0.023453795,0.053504856,0.004893672,0.013394912,2.852422009,5.862221125,5.134577488,3.728080247,10.63962473
0.088764475,0.327221368,0.119511252,0.076455898,0.032784891,0.020794141,2.896638651,0.959863115,2.423714413,3.138674956,4.556977079,7.74616801,0.096831582,0.323122057,0.140475355,0.09187425,0.025323658,0.019223131,2.756968269,0.976267433,2.172744282,2.841223217,5.001616426,7.903281941
0.162874208,0.468855941,0.016262583,0.009972274,0.095317142,0.01050784,1.947336033,0.524670996,5.774258223,6.639842688,2.782200219,9.111267268,0.161681678,0.467168327,0.024171853,0.017184809,0.096683417,0.016816848,1.958426721,0.528665797,5.082259259,5.677400619,2.759417797,8.170748073
0.66562251,0.966626869,4.82E-05,4.23E-05,0.006209867,9.35E-06,0.186765381,0.00175052,16.51580773,16.76727504,7.488371957,23.16008777,0.663156713,0.966488874,7.03E-05,6.81E-05,0.006440412,1.03E-05,0.189711655,0.001765035,15.80212241,15.86241683,7.42275535,22.95769781
0.857238545,0.963767001,0.00129609,0.000643534,0.06092194,0.000878911,0.032360587,0.002063608,10.34808642,11.64563463,3.512106753,14.07365287,0.854865886,0.963640837,0.001514313,0.001004652,0.058824108,0.000890817,0.03345735,0.002078014,10.06111795,10.81897377,3.570231564,14.04674287
0.331618963,0.27263091,0.024978399,0.034794957,0.053028703,0.007473061,0.942565384,1.203461608,5.025383149,4.455209042,3.743014214,9.792901187,0.347845502,0.267767317,0.035737693,0.05363423,0.054173073,0.010904487,0.881301336,1.228148993,4.409577423,3.724046892,3.7073581,9.037161881
0.680617562,0.37031583,0.002535574,0.00269737,0.014979912,0.000796096,0.169431483,0.802604418,9.114744275,9.001642685,5.918828918,14.27158271,0.698111034,0.362042776,0.004207591,0.003707226,0.012278317,0.001508021,0.150444401,0.8307949,8.191982978,8.421927474,6.27023054,12.99391364
0.25367619,0.341016134,0.001741669,0.00764462,0.001242264,2.12E-05,1.302943875,0.906607576,9.803638711,7.114892288,10.4264031,21.52729673,0.25198648,0.336458279,0.001449566,0.005815052,0.000709103,1.02E-05,1.312256666,0.923879962,10.141647,7.606739975,11.46523503,22.98371719
0.988622751,0.624302805,0.004425399,0.005261897,0.057729657,0.003544184,0.00020334,0.239866151,8.100461475,7.787155736,3.601436803,11.2848946,0.98884806,0.625024777,0.010269202,0.014203449,0.046551074,0.005852987,0.000195366,0.238868174,6.587591289,6.012678822,3.961540854,10.28160615
0.341121946,0.176689153,0.002460442,0.000355544,0.043460005,0.00017306,0.906210281,1.825253966,9.169779545,12.75244727,4.07741863,17.32374619,0.354704275,0.174645936,0.003166836,0.000433832,0.043790586,0.000183868,0.856555975,1.842604962,8.70876538,12.38053831,4.064618105,17.20258079
0.201482052,0.474358465,0.122147459,0.118475186,0.009358559,0.009098215,1.631598818,0.511805145,2.389566978,2.437363744,6.753087781,9.399354045,0.196932336,0.475228266,0.120556261,0.122538154,0.01059249,0.011490439,1.664979538,0.50979349,2.410079271,2.384575768,6.532434303,8.932479977
0.882951483,0.499048812,0.003291243,0.020118686,1.73E-06,1.81E-08,0.0216763,0.45695861,8.638544251,5.401566473,22.87414381,35.65631662,0.88329571,0.499882876,0.004327528,0.02497366,1.45E-06,2.03E-08,0.021548073,0.455185071,8.141005612,5.025711719,23.21921452,35.42353982
0.799338151,0.113455827,0.005185554,0.042969252,0.010330237,9.43E-06,0.064619548,2.505411771,7.813563995,4.096611388,6.577042938,23.14329598,0.796002502,0.106248947,0.00240451,0.019974617,0.009717321,9.34E-06,0.066834677,2.609146285,9.211869728,5.414111444,6.685996125,23.16178929
0.304464591,0.223510187,0.051423229,0.043935315,0.010923851,0.005701536,1.054536533,1.481690677,3.794434884,4.05904595,6.47766314,10.33403934,0.320204303,0.229959394,0.061240691,0.053974964,0.011069593,0.007849842,0.988111811,1.441112531,3.503461784,3.713473306,6.454110742,9.694523653
0.838648277,0.029938369,0.003861522,0.012198958,0.093720874,7.04E-05,0.041462243,4.712827684,8.347811448,6.281720914,2.809272409,19.12289705,0.82990876,0.026998376,0.002072904,0.006478585,0.079026012,3.22E-05,0.046147026,4.890914883,9.483832809,7.412122495,3.084819928,20.68543019
0.801976096,0.04398244,0.003157329,0.001727933,0.812628543,0.000492094,0.062895869,4.057235783,8.714246671,9.818200552,0.05618626,15.23368224,0.801009355,0.042016257,0.004435749,0.002955051,0.802590729,0.000717527,0.063524678,4.134549196,8.096227527,8.835015407,0.062497814,14.47940046
0.815405539,0.850286895,7.61E-05,0.000113075,6.89E-05,1.86E-07,0.054502782,0.035627462,15.65166389,14.90479833,15.8410444,30.99462727,0.815441243,0.849206449,7.81E-05,0.000128181,4.50E-05,6.17E-08,0.054481314,0.036149812,15.60289001,14.66834149,16.64693081,33.20289002
0.499455842,0.726518359,0.038461437,0.127345198,0.015470392,0.001121762,0.45609248,0.122332488,4.284498059,2.324572543,5.862092456,13.5857098,0.496516336,0.726200546,0.041190706,0.136252573,0.013574201,0.001007651,0.462374494,0.122628897,4.168151913,2.21977888,6.092693318,13.80026619
0.911429922,0.206247932,0.011114634,0.01917083,0.047936504,0.002010732,0.012373246,1.597569898,6.446896331,5.485865147,3.912210588,12.41851268,0.914031023,0.207477056,0.010456137,0.014399059,0.046645169,0.001986614,0.011654381,1.588944112,6.555484326,5.988546904,3.958141736,12.44264726
0.607300026,0.32734842,0.001948321,0.001666293,0.076704018,0.002529304,0.264125376,0.959359042,9.597597297,9.885024448,3.133391448,11.95962223,0.607459639,0.326869201,0.001656233,0.001262717,0.075005146,0.002120503,0.263890794,0.961261687,9.896168446,10.3962475,3.16994121,12.3122038
0.647708378,0.434225654,1.95E-05,3.05E-06,2.78E-07,1.60E-11,0.208801531,0.611494514,18.23682946,21.78385846,26.39985141,49.71589436,0.640766391,0.432751364,1.84E-05,4.03E-06,3.36E-07,2.34E-11,0.217741247,0.615427994,18.3466679,21.25284406,26.02992406,48.95662605
0.498875458,0.053678323,0.001093726,0.000229145,0.001611897,9.21E-07,0.457327856,3.722674583,10.66177091,13.57560057,9.946109064,27.79546854,0.497971659,0.054504398,0.001333464,0.000305207,0.000123386,6.32E-08,0.45925649,3.697183549,10.29561864,13.03816563,14.74022363,33.15466722
0.619386641,0.971970885,0.087576491,0.21966604,0.039106891,0.009721736,0.246730584,0.001234575,2.91836627,1.506551579,4.256218152,9.266782116,0.614132084,0.972150081,0.073418388,0.18805828,0.028876261,0.005064514,0.254201505,0.001218833,3.204891277,1.732764108,4.774975273,10.57099404
0.253869974,0.132064445,3.37E-05,5.50E-05,0.127329512,7.31E-05,1.301880722,2.268068021,17.19840046,16.26697734,2.324764225,19.04707655,0.235287467,0.130947605,2.02E-05,3.26E-05,0.111713997,4.35E-05,1.408608863,2.281234525,18.17018852,17.26026847,2.529805343,20.08584631
0.670992858,0.500556857,1.55E-06,3.62E-06,0.00317061,1.65E-07,0.180442943,0.453755594,23.08701998,21.45870724,8.706594217,31.24067362,0.672637979,0.502024649,2.75E-06,6.72E-06,0.002639359,2.98E-07,0.178531866,0.450653779,21.98421045,20.27258832,9.041383042,30.0495593
0.603232031,0.59369333,0.028219076,0.035321459,0.000211541,0.000186496,0.270148713,0.284613279,4.814633227,4.429567426,13.72568731,17.17420574,0.599527437,0.59187854,0.026816454,0.036007368,0.000196278,0.000224687,0.275709221,0.287420122,4.902589532,4.39675567,13.86638084,16.80160232
0.870569341,0.14611084,0.001335681,0.003030706,0.252025171,0.003966727,0.026547927,2.112391321,10.29255422,8.788889881,1.312042561,11.05962772,0.870005898,0.133848377,0.001808137,0.004390804,0.245639253,0.004135877,0.026781648,2.247292892,9.734779322,8.114687405,1.347936111,10.97611192
0.643526643,0.591813525,0.006122159,0.004158167,0.032511496,0.003830522,0.214159422,0.287521006,7.513990287,8.213421412,4.571320484,11.12950853,0.638282981,0.591401002,0.00441073,0.001939684,0.029902827,0.001744872,0.220994791,0.288161653,8.106479915,9.605756451,4.71486997,12.70214814
5.13E-05,0.877519547,0.621139023,0.792381161,0.000714705,0.000802808,16.39804344,0.023751243,0.244269916,0.06928467,11.45060965,14.25478873,1.33E-05,0.878835075,0.60951307,0.79252134,0.00060282,0.00039336,18.9721186,0.023239823,0.260884604,0.069188956,11.76724901,15.68157098
0.43238913,0.761031585,0.008801226,0.013155445,0.17294685,0.01623334,0.61639757,0.092492875,6.862724277,6.14808535,1.85721261,8.241376276,0.41342974,0.760963379,0.010149861,0.018103623,0.172842901,0.017884916,0.668916154,0.09254734,6.608403645,5.586093936,1.858111652,8.047595197
0.856796418,0.353736821,0.001822896,0.004356886,0.017384677,0.000505142,0.03256353,0.860006685,9.719837496,8.128746644,5.657117015,15.18134387,0.853131879,0.347759903,0.001163184,0.003288133,0.012782766,0.000322932,0.034270847,0.881614349,10.54792796,8.640266481,6.198928714,16.07613946
0.432908764,0.233741056,6.87E-05,5.66E-06,0.03810441,5.19E-06,0.615007071,1.417950375,15.84736086,20.60012767,4.30035538,24.33645223,0.425638559,0.231412853,6.40E-05,5.36E-06,0.030061198,5.49E-06,0.634694478,1.432156288,15.98061464,20.70343432,4.705789133,24.22358386
0.127328963,0.165769753,0.306085749,0.234654126,0.018546042,0.013495666,2.324770927,1.920788592,1.047490531,1.412425724,5.543821426,8.610773389,0.134802084,0.166587705,0.318790112,0.249553967,0.015126504,0.013432341,2.236312856,1.913385241,0.99390383,1.325798948,5.901673686,8.620179901
