Est.NT.LB,Est.NT.UB,Est.AT.LB,Est.AT.UB,Est.CO.LB,Est.CO.UB,True.NT.LB,True.NT.UB,True.AT.LB,True.AT.UB,True.CO.LB,True.CO.UB,CI.NT.LB,CI.NT.UB,CI.AT.LB,CI.AT.UB,CI.CO.LB,CI.CO.UB,Cover.NT,Cover.AT,Cover.CO
0.126860496,0.234782609,0,0.510277678,0.092714323,0.414009528,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.040731008,0.312552274,0,0.720103448,0,0.514975714,1,1,1
0.092529951,0.209090909,0,0.628070175,0.191606868,0.537799625,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.006202174,0.285747354,0,0.8,0.068415719,0.63102204,1,1,1
0.108321328,0.205666461,0,0.549719888,0.241187342,0.51448544,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.01518881,0.288438134,0,0.751237077,0.131930148,0.611497695,1,1,1
0.109447005,0.201612903,0,0.49017094,0.183442102,0.465737952,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.029919069,0.281046588,0,0.7,0.06080859,0.580235081,1,1,1
0.038180558,0.142672859,0,0.396825397,0.237462063,0.524449054,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.233514408,0,0.623446303,0.129280835,0.6274974,1,1,1
0.084264899,0.188601247,0,0.316917173,0.144049099,0.390844242,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,1.35E-17,0.263295504,0,0.552591432,0.017361793,0.502615857,1,1,1
0.116073266,0.204568841,0,0.589285714,0.161954126,0.471884655,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.028616421,0.28609485,0,0.740756705,0.058231659,0.582966216,1,1,1
0.115201465,0.213675214,0,0.517241379,0.130004498,0.444239873,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.022053185,0.300884956,0,0.656838664,0.039451002,0.551097391,1,1,1
0.070442478,0.141238938,0,0.634097707,0.233103225,0.513328279,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.235254504,0,0.803932225,0.109891997,0.606096056,1,1,1
0.033735864,0.198198198,0,0.50094162,0.038842126,0.365028127,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.260000263,0,0.6875,0,0.44778672,1,1,0
0.187024457,0.260869565,0,0.343441347,0.20399012,0.389449951,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.085054229,0.339534731,0,0.607142965,0.083234035,0.497015662,1,1,1
0.070664715,0.154181242,0,0.55400982,0.218722262,0.477435169,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.25224958,0,0.773620283,0.103387513,0.565949717,1,1,1
0.120741758,0.227884615,0,0.575757576,0.170263198,0.47619609,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.021061374,0.305306113,0,0.739130435,0.071116385,0.585669649,1,1,1
0.162423461,0.232034746,0,0.465909091,0.276635525,0.523799063,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.077482917,0.32457745,0,0.672430371,0.169789037,0.637835922,1,1,0
0.06528072,0.203389831,0,0.414300203,0.053466403,0.366217354,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.281275001,0,0.589367497,0,0.483540514,1,1,1
0.096550654,0.18687147,0,0.53701016,0.255547635,0.543706605,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.022197651,0.262446797,0,0.749876894,0.133406049,0.62056317,1,1,1
0.097051253,0.195121951,0,0.450255102,0.15878317,0.408794749,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.020182295,0.269282946,0,0.630434783,0.061175494,0.505336178,1,1,1
